frame,dist_z0,dist_z1,dist_z2,dist_z3,dist_z4,dist_z5,dist_z6,dist_z7,dist_z8,dist_z9,dist_z10,dist_z11,dist_z12,dist_z13,dist_z14,dist_z15,dist_z16,dist_z17,dist_z18,dist_z19,dist_z20,dist_z21,dist_z22,dist_z23,dist_z24,dist_z25,dist_z26,dist_z27,dist_z28,dist_z29,dist_z30,dist_z31,dist_z32,dist_z33,dist_z34,dist_z35,dist_z36,dist_z37,dist_z38,dist_z39,dist_z40,dist_z41,dist_z42,dist_z43,dist_z44,dist_z45,dist_z46,dist_z47,dist_z48,dist_z49,dist_z50,dist_z51,dist_z52,dist_z53,dist_z54,dist_z55,dist_z56,dist_z57,dist_z58,dist_z59,dist_z60,dist_z61,dist_z62,dist_z63,sigma_z0,sigma_z1,sigma_z2,sigma_z3,sigma_z4,sigma_z5,sigma_z6,sigma_z7,sigma_z8,sigma_z9,sigma_z10,sigma_z11,sigma_z12,sigma_z13,sigma_z14,sigma_z15,sigma_z16,sigma_z17,sigma_z18,sigma_z19,sigma_z20,sigma_z21,sigma_z22,sigma_z23,sigma_z24,sigma_z25,sigma_z26,sigma_z27,sigma_z28,sigma_z29,sigma_z30,sigma_z31,sigma_z32,sigma_z33,sigma_z34,sigma_z35,sigma_z36,sigma_z37,sigma_z38,sigma_z39,sigma_z40,sigma_z41,sigma_z42,sigma_z43,sigma_z44,sigma_z45,sigma_z46,sigma_z47,sigma_z48,sigma_z49,sigma_z50,sigma_z51,sigma_z52,sigma_z53,sigma_z54,sigma_z55,sigma_z56,sigma_z57,sigma_z58,sigma_z59,sigma_z60,sigma_z61,sigma_z62,sigma_z63,status_z0,status_z1,status_z2,status_z3,status_z4,status_z5,status_z6,status_z7,status_z8,status_z9,status_z10,status_z11,status_z12,status_z13,status_z14,status_z15,status_z16,status_z17,status_z18,status_z19,status_z20,status_z21,status_z22,status_z23,status_z24,status_z25,status_z26,status_z27,status_z28,status_z29,status_z30,status_z31,status_z32,status_z33,status_z34,status_z35,status_z36,status_z37,status_z38,status_z39,status_z40,status_z41,status_z42,status_z43,status_z44,status_z45,status_z46,status_z47,status_z48,status_z49,status_z50,status_z51,status_z52,status_z53,status_z54,status_z55,status_z56,status_z57,status_z58,status_z59,status_z60,status_z61,status_z62,status_z63
10,676,678,673,660,665,663,655,658,686,679,678,666,666,663,656,656,691,690,690,685,674,670,669,666,697,699,696,688,676,671,669,668,700,695,693,684,695,687,678,681,702,713,706,700,695,689,692,678,731,710,710,709,698,701,700,688,722,734,711,716,703,696,700,680,5,4,4,4,3,4,4,4,5,4,4,4,4,4,4,4,5,5,6,4,4,4,3,5,7,4,5,4,4,4,4,4,5,4,5,5,5,4,4,4,5,5,5,5,5,4,5,5,6,5,5,4,5,6,6,7,7,7,5,7,6,5,6,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
11,679,682,667,661,657,661,658,649,686,675,677,665,665,661,653,654,698,686,683,679,674,668,670,671,696,695,689,690,672,680,672,668,703,697,697,693,685,686,682,673,713,704,693,700,704,701,688,694,720,714,697,691,689,697,691,701,733,720,721,718,704,701,707,688,6,4,4,4,4,4,4,5,6,4,4,4,4,4,5,4,6,6,5,6,4,4,5,5,6,4,5,4,4,4,6,5,5,5,5,5,5,5,5,5,5,6,5,5,6,5,5,5,6,6,5,5,5,5,6,8,9,7,6,6,5,6,8,12,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
12,685,667,666,667,667,663,658,649,692,676,675,674,668,666,667,658,687,686,677,683,675,664,672,661,708,696,692,681,680,675,676,672,705,693,697,696,695,684,684,680,707,711,703,705,685,695,679,684,718,719,712,700,709,695,684,683,726,711,707,709,708,696,692,705,5,4,4,5,3,4,4,5,5,4,4,4,4,4,3,4,4,6,4,5,4,4,4,4,5,5,5,4,4,4,4,5,6,4,4,4,5,5,4,5,6,6,5,5,6,4,5,5,5,6,6,5,5,5,5,6,7,7,5,7,7,5,5,9,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
13,671,683,676,669,661,651,649,649,681,680,676,676,660,665,645,659,689,688,682,682,673,670,666,663,699,687,685,689,683,677,671,667,709,702,702,692,690,688,680,671,722,711,706,699,690,681,687,682,720,717,695,703,700,697,697,686,730,731,719,713,698,706,697,705,5,4,4,4,4,4,4,5,5,5,5,4,4,4,3,4,7,6,5,5,4,5,5,4,6,4,5,5,4,5,4,4,7,5,4,5,5,5,4,5,5,6,5,5,5,6,6,6,5,8,5,6,4,5,5,6,8,8,6,7,7,6,5,9,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
14,688,673,663,659,660,653,646,664,686,689,675,671,676,663,650,649,684,692,676,685,672,674,665,666,704,694,698,682,685,671,672,659,711,703,700,694,688,691,680,673,707,697,709,688,695,694,685,684,726,716,706,707,700,692,697,689,731,724,713,724,713,704,703,704,6,4,3,5,4,4,4,4,5,4,4,4,5,3,4,4,6,6,5,5,4,4,4,4,5,4,4,4,4,4,4,6,6,4,4,4,5,4,4,4,6,4,6,6,5,4,5,4,7,6,5,6,5,5,5,6,8,7,5,8,6,6,6,8,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
15,676,674,667,670,667,665,656,646,691,681,676,678,669,663,665,656,679,688,684,675,673,669,669,658,697,696,683,688,686,678,678,686,701,695,701,694,683,692,687,669,725,710,711,697,703,688,697,685,717,722,710,696,692,694,694,683,718,702,711,721,704,696,711,704,5,4,4,4,3,4,4,5,5,5,4,5,4,4,4,3,6,6,4,5,4,5,5,4,6,5,5,4,4,4,4,6,6,4,4,5,5,6,4,4,6,4,6,5,6,5,5,6,7,7,8,6,5,5,6,5,6,8,5,7,7,6,7,9,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
16,677,676,682,664,665,661,654,655,692,684,670,672,672,665,660,671,690,703,678,681,671,665,672,662,697,686,693,689,679,672,667,675,706,702,699,689,690,687,672,666,699,710,703,715,702,686,694,679,722,724,711,711,694,694,704,693,715,722,711,720,706,698,707,678,5,5,4,4,4,4,4,5,6,4,4,3,4,4,4,4,6,6,4,5,4,4,4,4,6,4,6,4,3,4,4,4,6,4,4,4,5,5,4,4,5,5,4,5,5,5,5,5,6,8,5,6,4,5,5,6,7,13,5,7,7,5,6,9,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
17,685,681,670,659,667,653,651,654,686,679,681,671,668,661,656,657,681,698,679,673,677,666,674,663,686,686,701,684,689,677,678,666,704,696,694,694,696,682,681,675,702,708,706,696,702,693,690,688,707,722,695,708,705,697,701,696,723,721,717,713,708,695,703,692,6,4,4,6,4,5,4,5,4,4,4,5,5,4,4,4,6,6,5,5,4,4,4,4,6,4,5,4,4,4,5,5,6,5,4,4,5,5,4,5,6,5,5,5,6,5,5,6,6,7,6,6,5,5,7,6,8,10,5,7,5,6,6,11,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
18,678,675,665,667,669,656,656,658,682,676,681,676,665,663,664,654,687,687,687,681,678,666,666,657,692,695,688,688,681,673,671,672,699,688,706,694,687,686,682,677,714,704,697,701,691,686,685,677,711,711,706,712,698,689,697,692,730,724,707,710,695,697,700,690,5,5,4,4,4,4,4,5,6,4,4,5,4,4,4,4,6,5,4,5,4,4,4,4,6,4,5,4,4,4,4,5,7,4,4,5,4,4,4,5,5,6,4,4,6,4,4,5,6,7,5,6,6,4,5,7,8,8,5,7,6,6,6,9,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
19,671,676,672,666,653,671,655,667,678,686,681,671,671,661,652,660,690,690,684,682,678,668,670,659,698,691,682,683,683,675,675,663,699,692,699,686,696,690,678,678,712,702,706,709,697,687,694,680,719,714,712,697,698,686,698,698,711,729,705,702,700,699,692,691,5,6,4,4,4,4,4,5,5,5,4,4,4,4,4,4,6,5,5,6,4,4,4,4,6,5,5,5,4,4,4,4,6,5,5,5,5,5,5,5,6,5,5,6,4,5,6,5,8,6,5,5,5,5,6,7,8,13,6,7,6,7,6,13,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
20,685,671,664,671,661,658,657,661,686,678,673,678,662,665,664,659,692,699,686,688,675,679,664,663,704,698,681,678,685,681,679,667,701,699,695,694,693,686,681,673,707,715,704,702,684,693,692,688,728,713,720,709,694,694,691,685,725,721,713,718,701,706,689,685,6,5,4,5,3,4,4,4,4,4,4,4,4,4,4,4,5,5,4,5,3,5,4,4,5,4,4,4,4,4,4,5,6,4,4,5,5,4,4,4,4,6,4,5,5,4,5,6,5,7,6,6,5,6,6,6,7,7,4,7,6,5,6,8,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
21,680,682,667,673,664,651,655,654,683,678,679,673,667,656,666,659,691,682,683,682,681,666,664,667,690,698,689,678,685,677,669,668,709,694,689,707,690,691,680,675,706,702,712,699,699,686,682,681,718,715,711,698,695,703,699,679,719,723,719,700,713,695,709,711,5,4,4,5,4,4,4,6,4,4,4,4,4,4,4,4,6,6,4,5,4,5,5,5,6,4,5,4,4,5,5,5,6,4,4,4,5,5,4,5,7,6,5,5,7,5,5,5,7,7,7,6,5,5,5,7,8,9,6,6,6,6,8,9,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
22,683,674,668,662,671,661,665,647,689,671,671,666,673,660,661,660,688,685,679,678,674,666,662,663,698,693,683,684,678,678,675,667,704,700,699,688,704,690,683,677,713,708,697,711,698,694,694,682,711,714,709,706,701,697,683,682,722,716,717,708,711,695,684,719,6,5,4,4,3,3,4,4,5,4,4,4,5,4,4,4,5,5,5,5,4,4,4,4,6,4,5,4,4,4,5,4,5,4,4,4,4,4,4,5,5,5,5,5,5,4,5,5,7,6,6,6,5,5,5,7,8,8,5,5,6,6,6,9,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
23,681,684,666,666,662,664,660,661,686,677,670,673,668,665,663,658,682,688,681,676,672,667,663,664,691,685,691,684,680,681,664,656,697,705,696,698,695,682,679,680,712,708,699,697,704,687,695,680,710,727,708,708,692,700,697,685,721,732,711,699,719,703,693,686,5,5,4,4,4,4,4,5,4,4,5,4,4,4,4,4,6,6,5,5,4,4,4,4,5,5,6,4,4,5,4,6,7,5,4,4,6,5,5,5,6,6,5,7,5,4,6,5,6,6,6,7,4,6,6,7,7,7,5,8,6,5,5,8,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
24,681,677,670,660,662,657,663,656,686,680,677,670,665,671,662,652,692,685,686,679,676,672,661,666,698,693,694,680,687,690,668,664,709,703,686,690,685,688,679,679,708,699,700,693,695,695,676,682,726,723,701,707,698,700,690,713,719,722,716,709,707,700,705,699,5,5,4,4,3,3,4,4,5,5,4,4,4,4,3,4,7,6,5,4,4,4,4,4,6,4,5,4,4,4,4,6,6,5,4,4,5,5,4,5,4,5,4,7,5,4,5,6,6,8,6,6,5,5,6,9,7,8,6,7,6,5,7,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
25,675,666,674,666,657,656,657,665,689,680,682,670,670,656,660,659,687,688,689,683,679,667,660,671,696,696,687,687,684,685,673,675,712,708,694,692,684,682,687,663,705,714,704,697,695,679,687,688,712,720,706,707,701,690,684,684,718,707,714,716,706,697,693,689,5,4,4,4,4,4,4,4,5,5,4,4,4,4,5,4,6,5,4,5,4,4,4,5,6,5,5,5,5,5,5,5,6,6,5,5,5,5,4,4,6,4,5,5,7,5,4,6,6,10,5,6,5,5,5,5,7,9,5,8,6,6,7,10,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
26,676,672,674,664,664,656,661,657,682,672,676,677,677,658,660,666,700,684,680,681,669,674,662,662,703,704,684,690,678,682,677,672,713,708,692,699,687,680,682,680,720,700,700,696,696,695,687,678,716,714,701,708,696,695,693,689,716,725,716,720,712,707,697,701,5,4,4,5,4,4,4,4,5,4,4,4,4,3,4,4,6,5,4,5,3,4,4,4,6,4,5,4,4,4,5,4,6,4,5,4,4,4,4,5,6,6,5,4,5,4,5,5,7,7,6,7,5,5,5,6,7,8,5,8,5,6,6,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
27,681,681,665,674,663,656,657,652,686,677,688,674,662,671,662,653,695,687,677,685,673,664,668,664,706,701,687,686,689,674,678,663,712,692,695,688,688,690,682,669,714,708,700,695,696,687,690,681,720,717,706,710,704,710,701,689,731,698,725,708,713,704,709,710,5,4,4,5,3,5,4,5,5,5,4,4,4,4,4,4,6,5,5,4,4,4,4,5,5,4,5,4,5,4,4,5,6,5,5,5,5,4,4,5,6,5,4,5,5,4,5,5,7,7,6,6,6,6,5,7,6,10,6,6,5,5,7,8,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
28,675,668,677,666,660,666,655,650,691,675,673,663,669,670,668,653,687,693,686,680,679,671,668,670,692,692,684,682,676,676,675,669,716,698,694,695,682,686,689,682,715,700,701,705,703,686,687,685,720,710,713,701,701,700,691,690,731,718,724,729,702,700,698,700,5,6,5,4,4,4,4,5,5,4,4,4,4,4,4,3,6,6,4,5,4,4,4,4,5,4,4,4,4,4,4,5,6,4,4,4,5,4,4,5,6,6,4,5,5,4,5,6,6,6,5,6,5,6,6,7,8,8,6,8,6,6,5,12,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
29,680,673,669,660,658,659,660,655,688,680,679,680,667,669,669,663,687,693,682,680,674,673,665,660,695,694,690,686,678,675,681,676,697,704,687,689,689,687,680,676,713,702,689,694,692,688,681,689,725,713,694,700,697,699,690,682,736,707,707,709,707,713,701,714,6,4,4,4,4,4,4,6,5,4,4,4,4,4,3,4,7,7,4,6,4,5,4,4,6,4,5,4,4,5,5,5,7,4,5,5,6,4,5,5,5,6,5,5,5,4,5,5,6,7,6,6,4,6,6,6,7,9,5,6,7,6,6,8,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
