frame,dist_z0,dist_z1,dist_z2,dist_z3,dist_z4,dist_z5,dist_z6,dist_z7,dist_z8,dist_z9,dist_z10,dist_z11,dist_z12,dist_z13,dist_z14,dist_z15,dist_z16,dist_z17,dist_z18,dist_z19,dist_z20,dist_z21,dist_z22,dist_z23,dist_z24,dist_z25,dist_z26,dist_z27,dist_z28,dist_z29,dist_z30,dist_z31,dist_z32,dist_z33,dist_z34,dist_z35,dist_z36,dist_z37,dist_z38,dist_z39,dist_z40,dist_z41,dist_z42,dist_z43,dist_z44,dist_z45,dist_z46,dist_z47,dist_z48,dist_z49,dist_z50,dist_z51,dist_z52,dist_z53,dist_z54,dist_z55,dist_z56,dist_z57,dist_z58,dist_z59,dist_z60,dist_z61,dist_z62,dist_z63,sigma_z0,sigma_z1,sigma_z2,sigma_z3,sigma_z4,sigma_z5,sigma_z6,sigma_z7,sigma_z8,sigma_z9,sigma_z10,sigma_z11,sigma_z12,sigma_z13,sigma_z14,sigma_z15,sigma_z16,sigma_z17,sigma_z18,sigma_z19,sigma_z20,sigma_z21,sigma_z22,sigma_z23,sigma_z24,sigma_z25,sigma_z26,sigma_z27,sigma_z28,sigma_z29,sigma_z30,sigma_z31,sigma_z32,sigma_z33,sigma_z34,sigma_z35,sigma_z36,sigma_z37,sigma_z38,sigma_z39,sigma_z40,sigma_z41,sigma_z42,sigma_z43,sigma_z44,sigma_z45,sigma_z46,sigma_z47,sigma_z48,sigma_z49,sigma_z50,sigma_z51,sigma_z52,sigma_z53,sigma_z54,sigma_z55,sigma_z56,sigma_z57,sigma_z58,sigma_z59,sigma_z60,sigma_z61,sigma_z62,sigma_z63,status_z0,status_z1,status_z2,status_z3,status_z4,status_z5,status_z6,status_z7,status_z8,status_z9,status_z10,status_z11,status_z12,status_z13,status_z14,status_z15,status_z16,status_z17,status_z18,status_z19,status_z20,status_z21,status_z22,status_z23,status_z24,status_z25,status_z26,status_z27,status_z28,status_z29,status_z30,status_z31,status_z32,status_z33,status_z34,status_z35,status_z36,status_z37,status_z38,status_z39,status_z40,status_z41,status_z42,status_z43,status_z44,status_z45,status_z46,status_z47,status_z48,status_z49,status_z50,status_z51,status_z52,status_z53,status_z54,status_z55,status_z56,status_z57,status_z58,status_z59,status_z60,status_z61,status_z62,status_z63
10,685,679,676,666,666,660,650,658,691,681,676,671,676,664,667,661,696,695,683,679,673,674,665,657,710,687,691,684,677,681,671,666,700,698,695,697,687,681,683,670,709,694,701,695,691,696,693,697,712,708,712,694,700,696,688,703,710,711,724,714,706,693,710,694,5,6,4,4,3,4,4,4,5,4,3,3,4,4,4,4,6,6,5,5,3,4,4,4,5,4,5,4,4,4,5,4,7,5,4,4,4,4,4,4,6,5,4,5,6,4,5,5,6,6,6,5,5,5,5,7,5,9,6,6,6,6,6,9,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
11,676,681,670,669,661,656,640,656,695,676,682,682,671,658,665,663,695,678,677,682,674,677,667,667,690,695,686,677,674,688,676,669,700,695,695,689,690,689,684,672,709,706,709,697,714,688,686,688,713,710,709,702,696,689,700,685,722,724,719,705,720,697,700,700,4,4,4,4,4,4,4,4,5,4,4,4,4,4,3,4,5,6,4,5,4,5,5,4,6,5,5,4,4,5,5,4,9,5,5,5,5,5,4,5,5,6,5,5,5,5,5,4,8,7,5,5,5,5,5,6,7,8,6,9,5,6,5,10,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
12,684,674,668,669,668,662,656,657,691,680,678,673,666,668,659,664,689,679,683,679,673,664,666,656,705,697,687,687,678,679,675,666,697,692,698,693,689,690,677,666,714,708,701,705,688,696,696,686,702,712,701,714,691,699,694,690,722,726,716,718,711,706,698,704,5,4,4,4,3,4,4,5,5,5,4,5,4,4,3,4,6,5,5,5,4,4,4,4,5,4,5,4,4,4,4,4,6,4,3,4,5,4,5,4,6,5,4,5,5,4,5,5,5,6,5,5,5,5,5,6,10,8,6,7,5,6,6,13,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
13,678,676,670,664,658,663,652,665,692,676,682,679,670,663,664,656,692,694,679,692,673,672,662,658,694,690,692,684,684,672,679,667,711,694,695,697,676,684,679,686,718,706,693,701,694,697,689,678,713,727,707,694,689,696,698,688,734,722,721,701,702,697,717,705,6,5,4,4,4,4,3,4,5,4,4,4,4,4,4,4,6,7,4,4,4,4,4,4,6,5,5,4,4,4,4,5,6,5,4,5,5,4,5,6,5,5,5,5,5,4,5,5,6,8,6,6,4,5,5,6,6,10,6,7,6,6,6,12,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
14,682,676,668,666,665,655,652,652,687,679,680,666,666,663,662,652,697,682,687,680,674,669,667,664,706,691,684,688,690,676,669,674,702,705,697,690,697,683,680,672,715,710,702,697,700,699,688,682,713,714,710,705,691,690,689,692,720,719,715,716,713,705,709,704,5,6,4,4,3,4,4,5,5,4,4,4,4,3,4,4,5,5,4,5,3,4,4,4,6,5,4,4,4,3,4,5,6,4,3,5,5,4,4,5,5,6,5,5,6,5,4,5,6,6,5,5,5,5,6,6,6,7,5,7,5,6,7,11,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
15,679,672,676,666,658,657,655,640,692,675,677,672,667,670,661,666,695,685,678,678,676,666,666,665,704,695,696,681,678,676,670,676,700,701,686,693,688,686,686,686,713,715,692,699,706,690,684,685,711,710,702,712,705,702,683,694,722,715,713,726,698,700,701,695,6,5,5,4,4,4,4,4,5,4,4,4,4,4,4,4,6,5,6,5,4,4,5,4,6,5,6,4,4,4,5,5,6,5,5,5,5,5,4,5,5,5,5,5,6,5,7,6,6,6,7,5,5,6,5,6,8,9,5,7,7,7,6,10,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
16,679,675,670,665,654,655,650,651,684,682,677,671,675,664,658,659,695,701,680,684,667,672,662,662,706,695,695,683,688,677,668,675,701,695,706,691,684,685,676,681,712,705,703,702,688,689,688,682,717,723,710,693,699,692,700,688,723,721,720,706,697,697,697,701,5,5,4,4,3,4,4,5,5,4,4,4,5,4,4,4,6,6,3,5,3,4,4,4,5,5,5,4,4,3,4,5,6,4,4,5,5,5,5,4,5,5,6,5,5,4,5,5,5,7,5,6,4,5,5,7,7,8,5,6,5,7,6,9,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
17,689,677,670,670,672,655,654,649,677,685,682,670,675,656,663,650,691,684,685,678,677,668,664,667,699,695,701,684,684,677,682,659,705,698,701,684,691,683,681,675,707,703,691,699,689,705,682,682,723,702,720,699,700,695,687,694,723,712,722,707,704,703,701,705,5,5,4,5,4,3,4,5,6,5,4,4,5,4,5,4,5,5,5,5,4,4,4,4,7,5,4,4,4,4,5,5,6,5,5,4,5,5,4,5,6,5,5,5,6,5,4,5,6,6,6,7,6,5,5,7,8,9,7,8,6,6,6,9,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
18,677,672,674,671,653,656,650,654,694,677,678,665,669,665,655,658,690,688,683,670,672,673,672,667,707,695,698,683,683,683,668,666,710,701,695,698,701,675,673,677,722,694,706,699,695,691,698,690,731,721,705,698,704,702,700,696,726,721,724,707,711,698,691,705,5,5,4,5,4,4,3,5,5,4,4,4,4,4,4,4,6,5,4,5,4,4,4,4,6,5,6,4,4,4,4,4,6,4,4,4,5,4,4,5,6,4,5,5,5,4,5,5,6,8,5,5,5,5,5,6,7,7,6,6,5,5,5,9,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
19,673,673,668,667,663,662,657,647,685,675,676,674,663,658,663,662,690,691,683,674,679,667,659,666,699,701,698,683,678,675,680,663,707,701,699,692,695,680,671,680,713,706,701,707,699,687,681,687,716,712,710,718,702,697,704,692,717,720,715,721,702,702,707,694,5,5,4,4,4,4,4,5,6,5,4,5,4,4,4,4,5,6,5,4,4,4,4,5,6,5,4,4,4,4,5,4,6,5,4,5,5,4,4,6,6,5,5,6,6,4,6,4,8,7,5,7,5,5,6,5,8,10,6,8,6,5,5,9,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
20,681,670,664,666,663,655,661,655,688,685,677,670,669,663,661,655,682,684,693,680,675,668,671,659,715,684,693,688,679,674,667,671,707,704,696,685,686,680,687,672,701,707,711,703,692,690,671,682,719,710,709,706,710,693,689,690,728,719,725,713,707,702,700,683,5,5,4,4,4,4,4,5,5,4,4,4,4,3,4,4,5,5,4,4,3,4,4,4,5,5,5,5,4,4,4,4,7,4,4,5,5,4,4,5,6,5,6,5,5,4,5,5,7,6,7,6,5,5,5,6,7,8,5,6,6,5,6,9,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
21,676,676,678,663,659,662,655,662,686,679,676,671,671,662,652,659,689,690,677,684,678,678,662,655,703,690,687,684,683,672,676,659,696,701,703,688,683,686,681,673,707,695,708,694,700,687,676,681,727,713,714,707,694,695,677,690,715,714,711,689,720,689,708,691,5,5,5,4,4,4,4,6,5,4,4,5,4,4,4,4,6,5,5,5,4,5,4,4,5,4,5,4,5,4,5,5,7,4,4,5,5,5,4,5,4,5,5,5,5,4,5,6,7,7,5,5,5,5,5,7,7,7,6,7,5,5,6,12,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
22,677,681,668,661,661,660,650,653,684,684,680,673,680,667,663,661,695,686,689,677,674,669,664,659,701,697,691,686,688,681,681,679,709,699,702,684,690,681,684,683,712,713,700,699,697,695,691,693,718,723,706,704,718,690,696,698,719,716,711,712,697,700,701,697,5,4,4,4,4,3,3,5,5,4,4,4,5,4,3,4,5,5,4,5,3,4,4,4,6,4,6,4,4,4,5,5,6,4,4,4,4,4,4,5,5,4,4,6,5,5,5,5,7,7,5,6,6,5,5,7,8,11,5,7,5,4,5,8,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
23,681,675,670,665,660,654,664,657,676,685,672,666,672,664,662,665,692,680,679,677,677,668,669,668,698,686,692,677,682,680,673,671,706,716,695,688,692,694,678,669,700,704,700,705,696,691,693,680,720,719,706,710,701,694,700,690,710,718,726,711,710,706,699,706,5,5,4,4,4,4,4,5,5,6,5,4,4,4,4,4,7,6,5,4,4,5,4,4,6,4,5,4,4,4,5,4,7,5,5,5,5,5,5,5,6,6,5,6,6,4,5,5,6,7,7,5,5,5,5,6,7,11,6,9,6,6,6,8,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
24,681,672,673,670,667,665,652,641,683,678,686,676,668,657,655,660,683,701,684,680,676,672,665,667,694,691,690,681,684,683,673,662,714,699,695,692,692,676,682,675,715,698,697,702,692,697,689,688,719,708,704,698,707,700,692,691,724,724,715,705,711,694,698,701,5,5,4,4,3,4,4,4,4,4,4,4,4,3,4,4,6,6,4,4,4,5,4,4,5,4,5,4,4,4,5,4,5,5,4,5,4,4,4,4,6,5,4,5,6,4,5,6,7,7,6,6,5,6,6,6,6,7,5,8,5,6,5,8,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
25,688,686,676,665,671,661,655,649,677,682,684,675,667,667,655,658,691,681,674,680,677,671,664,664,708,699,686,678,688,685,682,671,703,708,687,688,691,677,678,668,711,696,705,696,692,700,693,689,719,733,707,706,709,692,697,687,717,721,724,706,713,696,697,691,6,5,5,4,3,4,4,5,6,4,4,5,4,4,4,4,6,5,4,5,4,4,5,4,6,5,5,4,4,5,5,5,6,5,5,5,5,4,4,4,5,5,4,5,6,5,6,5,7,6,7,6,5,5,6,7,8,9,6,5,5,5,4,10,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
26,674,672,676,665,662,659,653,652,684,682,686,676,669,668,665,661,690,687,679,677,678,670,667,663,696,693,694,679,678,682,683,669,703,702,700,692,684,686,680,673,713,700,700,701,688,683,690,691,718,716,711,720,700,686,687,696,725,730,710,711,709,685,709,695,5,5,4,4,4,4,4,4,5,4,4,4,4,3,3,4,6,6,5,5,4,4,4,4,5,4,5,4,4,4,4,4,6,5,4,5,4,4,4,4,5,5,5,5,6,5,5,5,5,7,6,5,5,4,5,6,8,9,5,6,6,5,6,9,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
27,685,676,673,666,663,663,659,650,688,682,685,678,671,673,666,660,691,688,686,679,673,670,660,669,706,690,684,682,679,688,675,677,695,702,689,690,689,679,676,679,702,708,710,697,682,700,691,691,716,714,698,706,696,704,699,693,722,737,719,725,693,705,703,703,6,5,4,4,4,4,4,5,5,5,4,4,4,4,5,4,8,7,6,5,4,5,4,4,6,5,5,4,4,4,4,6,7,4,5,5,5,4,5,5,6,6,6,4,6,5,5,5,6,6,6,6,4,7,5,7,7,7,7,8,6,5,7,8,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
28,685,670,674,670,666,658,660,649,680,678,680,668,673,660,659,659,689,688,678,684,678,673,666,656,696,689,688,683,677,681,675,674,700,708,699,696,691,682,679,681,708,710,703,708,702,688,696,685,718,739,715,713,706,694,704,689,727,698,709,727,708,707,703,702,6,4,5,4,4,4,4,5,5,4,4,4,4,4,4,4,5,6,4,3,4,4,3,4,5,5,5,3,4,4,4,5,7,5,4,4,5,4,4,4,5,5,5,6,5,5,5,5,7,7,4,6,5,5,5,7,8,9,5,8,6,4,6,9,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
29,680,671,667,665,666,663,656,658,686,674,675,669,668,662,671,654,686,682,689,680,675,667,664,660,704,701,691,686,683,681,672,670,714,705,695,690,698,689,679,675,716,711,704,692,700,683,688,681,726,708,713,707,696,695,698,694,708,700,713,705,710,712,693,701,6,5,4,4,4,3,4,5,5,4,4,4,4,4,4,4,6,5,5,5,4,5,4,5,5,5,5,4,4,4,5,5,5,5,4,5,4,6,4,5,6,6,5,6,5,5,5,5,5,6,5,6,6,5,5,7,7,8,6,8,5,5,5,9,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
