frame,dist_z0,dist_z1,dist_z2,dist_z3,dist_z4,dist_z5,dist_z6,dist_z7,dist_z8,dist_z9,dist_z10,dist_z11,dist_z12,dist_z13,dist_z14,dist_z15,sigma_z0,sigma_z1,sigma_z2,sigma_z3,sigma_z4,sigma_z5,sigma_z6,sigma_z7,sigma_z8,sigma_z9,sigma_z10,sigma_z11,sigma_z12,sigma_z13,sigma_z14,sigma_z15,status_z0,status_z1,status_z2,status_z3,status_z4,status_z5,status_z6,status_z7,status_z8,status_z9,status_z10,status_z11,status_z12,status_z13,status_z14,status_z15
16,483,475,472,464,490,484,478,472,501,494,489,479,508,500,496,491,1,1,1,1,2,1,1,1,2,2,1,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
17,482,475,470,464,492,485,478,473,500,491,488,480,504,502,496,490,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
18,481,476,472,467,494,484,479,472,498,490,487,481,508,502,492,490,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
19,482,478,470,464,488,487,478,473,498,492,485,480,506,499,494,488,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
20,480,476,471,465,491,486,481,473,501,493,487,481,508,499,495,490,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
21,480,477,470,465,491,481,479,473,497,494,486,481,503,501,496,492,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
22,480,476,470,465,489,483,477,474,500,491,488,480,506,500,491,489,1,1,1,1,2,1,1,1,2,2,1,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
23,483,477,469,464,489,483,481,469,496,492,484,479,505,499,493,484,1,1,1,1,2,1,1,1,1,1,1,1,2,1,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
24,482,477,470,465,493,485,481,472,500,493,487,482,506,501,497,482,1,1,1,1,2,1,1,1,2,2,1,2,2,2,1,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
25,481,475,472,467,491,484,479,473,498,491,482,479,504,500,494,490,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
26,479,475,470,467,491,483,479,475,498,493,487,479,504,502,492,487,1,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
27,480,477,470,464,493,484,480,471,497,492,486,478,502,499,493,489,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
28,481,475,470,464,488,483,480,474,500,491,486,483,508,501,492,487,1,1,1,1,2,1,1,1,2,1,1,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
29,482,474,467,465,493,487,477,473,497,492,485,480,504,501,492,486,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
30,481,478,471,465,491,485,481,473,502,494,487,481,510,500,496,490,1,1,1,1,2,1,1,1,2,2,1,2,2,2,1,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
31,484,475,468,465,491,486,479,472,499,492,486,481,506,499,496,491,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
32,481,478,469,465,492,487,482,472,499,493,486,481,505,501,495,487,1,1,1,1,2,1,1,1,2,1,1,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
33,482,476,470,464,491,483,480,472,495,493,487,483,507,499,491,489,1,1,1,1,2,1,1,1,2,1,1,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
34,482,475,469,463,491,484,477,473,499,490,486,481,510,501,496,486,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
35,480,477,471,464,492,482,477,471,499,491,488,481,505,502,492,488,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
36,480,476,470,466,489,486,479,475,497,493,488,482,505,499,494,489,1,1,1,1,2,1,1,1,2,2,1,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
37,478,477,469,462,489,485,476,469,499,491,484,481,506,501,495,488,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
38,485,477,472,466,493,486,479,470,499,489,487,480,507,501,497,490,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
39,481,473,470,462,487,482,479,472,501,491,486,480,505,504,495,488,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
40,483,476,469,465,488,484,478,473,498,492,488,481,508,499,496,490,1,1,1,1,2,1,1,1,1,2,1,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
41,481,477,471,464,491,484,481,470,497,491,487,479,501,500,492,489,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
42,481,477,472,465,489,483,480,474,500,492,488,479,509,502,498,489,1,1,1,1,2,1,1,1,2,1,1,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
43,480,474,471,464,488,484,480,472,500,494,486,479,509,501,491,489,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
44,482,477,472,466,491,484,481,472,494,491,486,481,505,500,493,487,1,1,1,1,2,1,1,1,2,1,1,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
45,479,477,471,464,492,487,478,471,498,494,485,483,506,498,492,489,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
46,483,476,473,464,491,485,476,472,499,492,487,481,504,498,496,486,1,1,1,1,2,1,1,1,2,1,1,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
47,482,477,469,466,493,484,479,472,500,491,485,480,504,503,495,492,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
48,481,477,471,468,492,484,479,474,499,493,489,481,506,497,496,490,1,1,1,1,1,1,1,1,2,2,1,2,2,2,1,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
49,483,476,469,467,490,484,477,471,497,491,485,481,503,501,494,488,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
50,480,477,471,463,492,485,478,474,502,493,488,481,506,503,493,485,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
51,483,476,471,465,489,485,479,473,501,491,486,480,505,502,494,487,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
52,482,476,470,463,489,487,478,472,495,492,488,479,505,498,493,486,1,1,1,1,2,1,1,1,2,2,1,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
53,484,478,468,464,491,484,478,474,499,494,486,480,504,498,491,485,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
54,483,475,473,464,492,483,477,473,499,490,486,479,506,501,495,491,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
55,480,475,469,465,486,483,479,473,497,489,484,481,506,498,495,490,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
56,482,478,472,465,493,486,478,473,499,493,489,483,510,501,494,489,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
57,484,477,469,463,493,484,478,471,497,489,488,478,504,498,494,489,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
58,483,477,472,466,490,484,479,473,500,488,487,480,507,499,494,489,1,1,1,1,1,1,1,1,2,1,1,2,2,2,1,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
59,482,475,471,465,493,485,479,473,498,490,487,480,503,501,493,491,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
60,484,477,469,465,493,485,478,474,498,492,488,481,505,500,494,488,1,1,1,1,1,1,1,1,2,2,1,2,2,2,1,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
61,481,475,471,463,491,484,479,471,495,490,486,479,503,499,493,489,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
62,483,475,472,463,491,486,479,473,495,492,486,482,503,499,495,489,1,1,1,1,2,1,1,1,2,2,1,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
63,481,477,469,464,491,485,478,474,495,492,484,479,507,502,491,490,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
64,484,477,472,465,487,486,477,474,498,493,486,479,506,501,496,490,1,1,1,1,2,1,1,1,2,2,1,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
65,479,476,472,464,492,485,478,472,500,491,487,480,504,501,492,487,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
66,480,477,471,465,491,486,478,472,499,490,486,481,505,501,492,487,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
67,481,475,471,465,491,484,480,472,499,490,487,479,510,500,495,489,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
68,482,480,471,464,486,486,479,471,500,493,486,478,507,501,493,489,1,1,1,1,2,1,1,1,2,1,1,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
69,481,477,471,467,491,484,478,473,499,491,487,478,505,499,493,485,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
70,484,477,470,462,495,484,480,470,499,495,485,482,510,500,494,486,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
71,483,475,469,466,492,487,479,475,499,489,484,481,507,501,493,490,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
72,485,477,473,465,488,486,478,475,499,492,486,480,509,500,492,489,1,1,1,1,2,1,1,1,2,2,1,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
73,483,477,469,465,490,485,479,472,500,492,488,480,504,499,494,488,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
74,482,476,471,468,494,484,479,472,495,488,486,479,504,498,497,489,1,1,1,1,2,1,1,1,2,1,1,1,2,2,1,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
75,480,475,469,462,491,486,477,473,497,492,483,481,506,500,493,486,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
76,482,475,469,461,492,486,479,474,502,492,486,480,505,500,496,492,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
77,483,477,472,464,492,484,480,475,499,490,486,479,501,501,496,489,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
78,480,478,472,464,491,486,479,473,499,494,487,481,505,505,495,492,1,1,1,1,2,1,1,1,2,2,1,2,2,2,1,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
79,480,474,471,467,492,486,477,472,501,493,484,480,507,499,490,488,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
80,481,480,468,466,494,488,478,472,500,494,486,481,505,501,493,491,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
81,481,478,470,465,491,484,478,472,499,491,487,480,504,501,493,489,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
82,484,476,470,464,491,486,479,470,498,494,487,480,506,500,492,489,1,1,1,1,2,1,1,1,2,2,1,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
83,482,475,469,466,487,483,479,472,498,492,486,480,503,499,492,490,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
84,484,476,470,466,494,487,480,470,498,489,485,480,511,500,495,489,1,1,1,1,2,1,1,1,2,1,1,2,2,2,1,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
85,481,476,470,463,493,484,479,472,498,490,487,478,504,499,490,491,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
86,486,476,469,465,491,484,481,472,500,492,486,480,508,501,491,489,1,1,1,1,2,1,1,1,2,1,1,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
87,480,472,469,465,491,482,479,471,498,491,488,481,504,498,497,487,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
88,483,476,472,464,493,486,479,473,498,491,485,480,508,502,492,488,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
89,482,475,470,464,490,483,479,471,497,490,485,479,505,501,492,487,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
90,483,476,472,464,489,483,479,471,499,490,487,481,506,500,493,490,1,1,1,1,2,1,1,1,2,2,1,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
91,484,475,470,463,491,485,477,474,498,493,486,482,508,501,495,488,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
92,483,474,471,465,491,485,481,470,498,492,487,481,507,502,497,491,1,1,1,1,2,1,1,1,2,1,1,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
93,478,478,471,465,488,486,477,476,498,491,486,479,502,499,496,487,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
94,483,478,472,466,492,485,481,473,496,486,485,482,509,502,493,486,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
95,481,476,471,466,489,485,479,473,498,492,486,482,507,502,489,489,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
96,483,477,472,467,492,485,477,474,499,491,486,485,510,498,492,486,1,1,1,1,2,1,1,1,2,1,1,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
97,481,476,471,465,491,485,480,472,500,491,487,479,506,500,494,490,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
98,483,475,470,467,488,486,479,472,495,490,486,478,510,501,496,486,1,1,1,1,2,1,1,1,2,1,1,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
99,479,478,469,464,493,483,479,472,498,490,487,480,504,501,492,488,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
100,481,476,471,466,490,487,479,474,498,495,488,479,506,501,493,490,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
101,481,477,470,466,490,484,478,472,498,490,486,481,504,500,493,492,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
102,483,478,472,465,492,484,477,472,496,492,488,481,507,499,495,490,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
103,481,475,471,462,489,482,478,474,500,491,487,480,505,500,490,488,1,1,1,1,2,1,1,1,1,1,1,1,2,1,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
104,483,477,469,464,491,486,478,473,497,492,487,481,506,503,494,489,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
105,483,476,469,463,491,485,478,472,499,493,485,480,506,499,491,488,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
106,481,476,470,465,492,485,479,474,500,491,485,482,504,501,490,487,1,1,1,1,2,1,1,1,2,1,1,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
107,482,476,469,464,492,484,480,471,497,491,484,479,505,500,495,491,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
108,482,478,470,467,491,485,479,474,497,493,487,481,503,504,496,487,1,1,1,1,2,1,1,1,2,1,1,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
109,482,474,472,465,490,483,480,472,498,491,489,480,508,500,494,489,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
110,479,476,470,464,487,484,477,474,497,490,487,480,505,500,493,491,1,1,1,1,2,1,1,1,2,1,1,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
111,481,477,469,464,491,486,479,472,495,494,485,477,503,500,492,485,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
112,484,476,470,463,489,485,478,472,498,490,487,481,505,500,492,488,1,1,1,1,2,1,1,1,2,1,1,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
113,482,476,469,463,491,484,477,472,500,492,485,480,506,501,495,489,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
114,483,477,470,464,490,486,478,472,498,492,488,478,507,502,493,489,1,1,1,1,2,1,1,1,2,1,1,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
115,483,474,470,466,493,485,480,474,498,492,485,480,508,500,493,485,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
116,483,475,471,467,488,484,478,470,498,491,488,484,505,500,495,490,1,1,1,1,2,1,1,1,1,1,1,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
117,482,475,470,466,489,485,478,474,499,492,488,481,509,501,490,492,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
118,481,477,470,465,490,486,480,475,493,493,486,477,505,502,496,489,1,1,1,1,2,1,1,1,2,1,1,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
119,478,475,470,461,488,483,477,473,498,491,487,479,502,502,493,489,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
120,483,477,469,465,490,483,479,474,501,491,489,480,508,503,495,490,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
121,482,476,468,463,492,486,479,472,499,491,488,481,505,501,490,488,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
122,482,477,469,465,488,483,478,472,500,493,487,479,507,502,492,491,1,1,1,1,2,1,1,1,2,1,1,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
123,481,475,470,462,493,483,478,472,494,491,486,481,507,501,494,488,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
124,484,477,470,468,491,484,480,472,493,492,486,482,506,498,495,485,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
125,482,477,471,464,494,483,478,473,499,491,488,478,507,499,495,488,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
126,483,478,472,465,494,483,478,474,498,492,487,481,508,498,496,486,1,1,1,1,2,1,1,1,1,2,1,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
127,479,476,468,465,489,484,475,472,501,492,487,479,508,496,495,490,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
128,483,475,469,466,494,485,478,474,500,492,485,479,506,501,494,486,1,1,1,1,1,1,1,1,2,1,1,2,2,2,1,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
129,483,477,470,465,487,484,478,472,499,492,488,480,504,500,495,488,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
130,481,475,470,466,491,485,479,471,497,492,488,482,508,500,493,487,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
131,480,473,472,465,491,482,479,473,494,493,487,481,508,501,493,487,1,1,1,1,2,1,1,1,2,1,1,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
132,482,476,472,464,491,484,478,472,499,493,488,483,504,502,493,489,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
133,482,475,470,466,491,484,479,474,498,493,487,478,505,499,491,489,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
134,483,477,470,465,488,485,479,472,497,492,489,480,506,501,494,488,1,1,1,1,2,1,1,1,1,2,1,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
135,479,474,471,464,491,482,480,470,497,491,487,479,511,499,489,489,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
