frame,dist_z0,dist_z1,dist_z2,dist_z3,dist_z4,dist_z5,dist_z6,dist_z7,dist_z8,dist_z9,dist_z10,dist_z11,dist_z12,dist_z13,dist_z14,dist_z15,dist_z16,dist_z17,dist_z18,dist_z19,dist_z20,dist_z21,dist_z22,dist_z23,dist_z24,dist_z25,dist_z26,dist_z27,dist_z28,dist_z29,dist_z30,dist_z31,dist_z32,dist_z33,dist_z34,dist_z35,dist_z36,dist_z37,dist_z38,dist_z39,dist_z40,dist_z41,dist_z42,dist_z43,dist_z44,dist_z45,dist_z46,dist_z47,dist_z48,dist_z49,dist_z50,dist_z51,dist_z52,dist_z53,dist_z54,dist_z55,dist_z56,dist_z57,dist_z58,dist_z59,dist_z60,dist_z61,dist_z62,dist_z63,sigma_z0,sigma_z1,sigma_z2,sigma_z3,sigma_z4,sigma_z5,sigma_z6,sigma_z7,sigma_z8,sigma_z9,sigma_z10,sigma_z11,sigma_z12,sigma_z13,sigma_z14,sigma_z15,sigma_z16,sigma_z17,sigma_z18,sigma_z19,sigma_z20,sigma_z21,sigma_z22,sigma_z23,sigma_z24,sigma_z25,sigma_z26,sigma_z27,sigma_z28,sigma_z29,sigma_z30,sigma_z31,sigma_z32,sigma_z33,sigma_z34,sigma_z35,sigma_z36,sigma_z37,sigma_z38,sigma_z39,sigma_z40,sigma_z41,sigma_z42,sigma_z43,sigma_z44,sigma_z45,sigma_z46,sigma_z47,sigma_z48,sigma_z49,sigma_z50,sigma_z51,sigma_z52,sigma_z53,sigma_z54,sigma_z55,sigma_z56,sigma_z57,sigma_z58,sigma_z59,sigma_z60,sigma_z61,sigma_z62,sigma_z63,status_z0,status_z1,status_z2,status_z3,status_z4,status_z5,status_z6,status_z7,status_z8,status_z9,status_z10,status_z11,status_z12,status_z13,status_z14,status_z15,status_z16,status_z17,status_z18,status_z19,status_z20,status_z21,status_z22,status_z23,status_z24,status_z25,status_z26,status_z27,status_z28,status_z29,status_z30,status_z31,status_z32,status_z33,status_z34,status_z35,status_z36,status_z37,status_z38,status_z39,status_z40,status_z41,status_z42,status_z43,status_z44,status_z45,status_z46,status_z47,status_z48,status_z49,status_z50,status_z51,status_z52,status_z53,status_z54,status_z55,status_z56,status_z57,status_z58,status_z59,status_z60,status_z61,status_z62,status_z63
10,680,682,676,658,661,668,666,657,671,687,683,673,665,662,660,659,695,690,680,672,671,665,665,666,693,688,683,682,680,680,674,676,700,690,708,703,686,678,681,675,710,706,706,703,691,688,685,680,706,714,702,702,705,684,687,681,704,718,710,711,700,709,708,705,6,6,5,4,4,5,4,6,7,6,5,5,4,4,5,4,7,7,6,6,5,5,5,5,7,5,6,5,5,5,5,5,6,4,5,5,5,5,5,5,6,6,5,6,6,5,5,7,7,8,8,6,6,6,7,9,10,8,6,10,7,7,8,13,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
11,678,680,671,668,659,660,654,663,688,672,670,682,668,666,665,652,680,691,686,687,680,668,685,672,690,691,692,690,687,677,674,672,708,711,698,700,693,690,678,658,718,707,708,715,688,702,693,680,723,715,699,717,701,691,693,699,739,715,703,696,694,713,709,705,6,6,5,5,5,4,6,5,7,5,5,4,6,5,6,6,8,9,5,6,5,5,5,6,7,7,7,5,6,5,7,6,9,6,7,6,7,6,6,6,7,7,7,7,6,6,6,6,7,9,8,7,6,6,7,10,14,13,7,9,7,6,8,15,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
12,669,681,669,664,663,659,652,656,683,686,670,681,673,662,657,668,689,688,686,689,681,664,667,672,718,700,683,695,682,679,673,659,705,707,704,678,685,686,671,679,709,699,702,709,699,699,686,689,719,714,710,703,701,696,710,697,719,720,710,713,705,723,702,685,6,5,5,5,4,4,5,6,6,5,5,4,4,4,5,5,8,6,5,6,5,4,5,6,8,5,5,5,5,5,6,6,7,5,4,5,6,6,5,6,6,7,6,6,8,5,6,7,10,8,7,6,6,6,7,7,7,10,6,8,8,7,8,11,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
13,685,686,678,676,662,664,655,661,687,674,674,656,676,670,665,656,689,685,681,688,676,679,674,672,695,700,686,679,676,683,668,671,714,704,698,693,687,676,674,676,718,696,706,704,692,703,698,690,724,728,710,692,701,704,709,692,723,720,723,723,713,714,703,665,8,5,6,6,4,5,6,5,5,5,5,5,5,5,5,5,8,8,5,5,5,6,4,6,8,6,6,4,5,6,6,6,8,6,5,7,5,6,6,5,6,6,7,6,8,6,7,7,8,9,6,6,6,7,7,8,11,10,8,11,7,7,7,13,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
14,672,674,671,678,663,668,661,647,685,673,665,669,666,665,664,643,688,686,687,675,684,674,678,673,693,690,694,700,689,676,678,666,707,709,694,700,678,682,676,676,722,715,694,699,696,696,698,689,725,711,715,707,700,685,684,690,728,718,719,718,703,705,706,704,5,6,5,5,5,4,5,5,5,5,5,4,5,5,6,5,7,6,5,5,4,5,5,6,6,5,7,6,5,5,6,6,9,5,5,5,5,5,5,5,7,5,6,7,7,5,7,6,6,7,9,7,6,5,6,7,10,12,6,10,6,6,8,13,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
15,687,688,681,669,664,661,655,656,690,691,675,666,680,666,663,657,687,695,679,681,674,671,672,666,707,693,688,695,691,671,675,660,704,699,699,695,699,685,673,670,717,705,705,707,703,683,683,691,734,719,700,709,702,678,698,700,717,706,707,701,718,705,695,709,6,6,7,5,4,5,5,7,7,6,5,5,6,5,5,5,8,8,6,6,5,6,5,6,7,6,7,5,6,5,6,6,9,6,7,6,6,7,5,5,7,7,5,6,7,6,8,6,9,8,8,7,6,6,6,8,8,11,6,12,8,8,6,10,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
16,673,674,670,669,670,659,660,650,684,680,681,674,669,665,663,665,687,692,683,683,683,674,671,665,693,690,677,684,680,680,668,679,712,696,704,694,697,683,674,676,728,719,707,705,699,699,682,681,709,729,705,719,700,686,689,674,727,722,712,703,715,701,708,687,6,6,4,5,4,4,5,5,6,5,5,5,5,5,4,5,7,7,5,6,5,5,5,5,7,5,5,5,5,5,5,6,7,6,5,5,6,5,6,5,7,5,6,6,8,5,6,5,7,10,7,6,7,6,5,8,11,13,5,10,6,6,7,10,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
17,673,669,670,670,660,659,671,652,683,683,673,676,668,665,663,657,693,688,696,682,681,680,673,671,698,700,680,677,684,675,670,661,704,702,710,690,699,692,689,683,713,701,705,692,695,694,679,688,724,726,717,705,702,701,696,701,712,714,725,725,709,700,693,706,6,7,5,6,5,5,5,6,5,6,6,6,5,5,5,5,9,7,5,7,6,5,5,5,7,7,6,5,5,5,6,7,9,5,6,7,7,6,7,7,9,8,6,8,8,4,6,8,9,9,7,8,6,8,6,7,8,12,8,8,7,7,9,14,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
18,690,671,673,664,663,661,661,657,682,691,684,675,674,670,655,658,690,689,682,674,683,677,667,657,694,708,689,693,686,670,682,666,705,708,691,696,696,689,683,686,704,707,707,699,700,690,693,689,721,711,710,726,688,694,694,691,727,728,722,718,713,708,699,676,7,6,5,5,5,5,5,5,5,6,5,6,5,5,5,5,8,6,4,6,5,6,5,5,6,7,6,6,5,4,5,5,9,6,5,6,7,6,6,6,7,6,5,6,7,5,5,7,8,7,6,6,7,6,7,9,9,10,7,9,6,6,8,9,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
19,680,663,668,668,662,654,652,653,694,684,688,672,667,658,665,676,683,704,680,681,672,668,677,665,707,698,679,693,688,681,676,680,714,701,692,687,695,683,676,687,720,703,713,692,706,701,694,682,714,716,714,716,708,696,692,697,723,712,702,702,720,712,717,710,6,5,5,6,5,4,5,6,7,5,5,5,5,5,5,6,9,6,6,7,5,5,4,5,6,6,5,5,5,5,6,6,8,5,6,7,5,6,5,7,8,7,6,6,6,5,7,6,6,8,7,10,7,6,8,12,8,11,7,9,6,7,10,10,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
20,679,674,674,659,658,648,657,658,686,687,679,678,670,673,673,659,707,686,689,689,686,676,670,666,705,698,677,699,684,680,680,681,713,710,696,704,701,689,678,685,718,701,704,695,695,688,691,696,697,722,705,706,697,705,702,687,737,732,732,706,709,705,686,686,6,5,5,5,5,5,5,5,6,6,5,5,5,4,4,5,8,6,5,5,5,5,6,5,7,6,6,6,5,5,5,6,8,6,5,4,5,5,6,6,7,6,6,8,8,5,6,6,7,9,7,6,5,7,7,7,10,11,8,9,6,6,7,11,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
21,669,682,683,678,660,664,662,657,696,686,676,673,675,673,654,664,693,694,692,680,667,666,675,668,697,698,694,687,681,674,673,673,699,713,700,699,686,682,682,675,709,708,709,707,687,693,689,677,719,731,715,703,713,682,687,689,699,712,722,710,700,704,697,699,6,5,7,6,5,5,6,7,7,6,5,6,6,6,5,5,8,6,6,7,5,5,5,5,8,6,6,5,5,5,7,6,8,8,6,5,6,6,5,6,8,7,7,7,7,6,6,6,10,10,7,8,6,5,7,9,10,11,7,7,7,5,7,9,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
22,675,671,673,665,663,657,664,649,695,672,670,673,671,660,654,649,676,692,697,671,671,665,668,664,705,700,699,685,677,675,673,663,727,706,697,699,679,686,689,684,708,711,707,705,701,681,694,693,713,722,716,698,704,701,698,679,716,715,718,724,706,719,704,690,7,6,4,5,5,5,5,5,6,5,5,5,5,4,5,6,7,7,6,5,5,5,4,4,6,5,6,5,5,4,6,6,10,5,5,6,6,6,5,6,6,7,6,6,6,6,7,6,10,12,7,6,6,6,7,9,10,11,7,9,10,6,6,10,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
23,686,675,672,654,656,652,657,654,695,671,672,686,675,663,662,662,686,689,678,681,681,675,680,670,718,708,691,690,692,684,660,667,717,704,689,678,701,681,688,687,715,701,712,708,688,681,693,687,721,716,707,709,694,700,714,702,745,721,705,714,709,706,699,700,8,5,5,6,4,5,5,7,7,6,5,5,5,4,5,5,8,7,6,6,5,6,4,6,7,6,7,5,6,6,6,6,7,6,5,6,5,5,6,7,7,6,7,6,7,6,7,7,9,8,7,7,7,6,7,7,10,13,8,9,7,7,7,14,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
24,692,678,681,676,658,661,655,654,692,681,683,671,677,669,668,658,684,684,676,688,677,678,672,664,698,684,694,688,678,681,690,665,698,707,689,697,696,690,696,683,722,695,707,701,694,696,682,686,711,712,713,718,713,701,693,696,715,733,729,693,698,707,708,694,6,5,5,5,4,4,5,6,6,6,5,5,5,4,5,5,6,5,5,7,5,5,4,5,8,6,6,5,5,5,5,5,7,6,6,6,6,7,5,5,6,6,6,5,8,5,5,8,8,8,6,6,7,6,8,6,10,8,9,9,7,6,7,12,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
25,684,678,668,674,660,662,658,652,699,682,676,679,676,659,652,658,702,683,689,681,682,664,679,666,710,688,673,684,680,684,688,659,711,702,696,699,689,689,692,671,716,700,715,695,697,692,684,682,708,707,702,702,694,699,693,706,734,719,710,698,702,712,700,696,7,6,6,5,5,5,5,6,8,5,6,5,6,5,5,5,8,6,7,6,5,5,4,6,8,6,5,5,5,5,6,7,7,6,5,7,6,7,5,6,7,6,7,6,9,7,6,6,11,7,8,7,7,6,8,11,11,14,7,10,8,7,8,10,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
26,668,680,675,675,657,661,657,658,675,669,677,670,660,661,662,656,683,688,690,691,675,678,672,660,705,694,690,689,683,683,665,670,697,708,701,701,693,691,680,673,715,699,709,705,689,701,687,696,707,725,719,716,712,696,690,680,734,729,713,704,717,704,722,696,6,5,4,6,4,5,4,5,6,5,6,6,5,4,4,4,8,6,5,5,5,5,4,5,7,5,6,5,5,5,5,5,7,6,5,5,5,6,5,5,7,6,7,5,6,5,6,5,7,11,5,5,7,6,7,8,9,11,5,8,7,6,9,11,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
27,688,673,670,679,665,665,664,651,683,693,678,684,680,662,670,659,684,685,675,677,670,686,670,670,716,684,700,682,687,681,682,674,693,686,703,699,684,691,692,683,726,697,705,708,693,699,687,697,705,718,707,713,702,693,703,690,721,719,718,711,711,705,701,673,5,7,5,6,5,5,5,6,7,5,5,5,6,5,4,5,9,7,6,6,4,7,4,6,7,6,5,5,5,5,7,6,7,5,5,5,7,6,5,6,6,6,6,6,8,5,6,8,8,9,7,7,6,6,5,9,8,12,7,9,7,7,5,13,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
28,674,675,693,660,658,660,662,655,691,682,680,665,670,664,675,667,701,689,679,677,673,668,657,675,706,691,693,689,675,684,665,669,710,697,700,697,697,682,678,681,709,703,696,700,688,695,684,682,707,706,701,704,707,702,696,689,708,700,723,704,706,715,714,675,6,5,5,5,5,5,5,6,8,5,4,4,5,5,5,5,10,6,5,6,5,5,5,4,8,5,6,5,5,5,6,6,6,5,5,6,6,6,5,5,7,6,6,6,7,4,5,7,6,8,7,7,6,6,6,8,10,7,8,10,8,7,8,15,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
29,678,685,671,667,654,663,649,656,681,688,674,672,676,672,671,663,695,689,683,680,676,667,675,656,689,711,689,687,680,681,670,672,712,704,693,695,683,693,677,676,722,711,694,692,683,682,688,690,718,719,703,711,697,695,694,685,707,726,712,696,715,703,698,715,6,5,7,5,5,5,6,6,6,6,4,5,5,6,4,5,7,7,6,6,5,5,5,7,6,7,6,5,5,6,7,6,7,6,5,7,5,7,7,7,6,8,6,6,7,5,6,5,6,9,9,5,6,6,6,9,7,10,7,9,6,6,6,15,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
