frame,dist_z0,dist_z1,dist_z2,dist_z3,dist_z4,dist_z5,dist_z6,dist_z7,dist_z8,dist_z9,dist_z10,dist_z11,dist_z12,dist_z13,dist_z14,dist_z15,sigma_z0,sigma_z1,sigma_z2,sigma_z3,sigma_z4,sigma_z5,sigma_z6,sigma_z7,sigma_z8,sigma_z9,sigma_z10,sigma_z11,sigma_z12,sigma_z13,sigma_z14,sigma_z15,status_z0,status_z1,status_z2,status_z3,status_z4,status_z5,status_z6,status_z7,status_z8,status_z9,status_z10,status_z11,status_z12,status_z13,status_z14,status_z15
10,677,669,660,655,693,683,676,668,702,696,688,680,717,708,700,695,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
11,677,670,662,653,691,683,675,665,702,694,688,680,720,709,701,694,1,1,1,1,2,1,1,1,2,1,2,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
12,677,671,663,656,691,684,676,667,703,697,687,678,718,708,700,690,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
13,678,669,661,655,691,683,674,670,703,697,690,682,717,708,700,694,1,1,1,1,2,1,1,1,2,1,2,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
14,676,670,661,655,693,685,675,667,703,695,687,682,714,707,698,691,1,1,1,1,2,1,1,1,2,1,1,1,2,2,1,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
15,680,669,661,656,692,683,674,667,701,696,688,681,719,708,697,694,1,1,1,1,2,1,1,1,2,1,2,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
16,677,671,662,654,693,683,676,666,700,694,687,680,716,709,699,692,1,1,1,1,2,1,1,1,2,1,1,1,2,2,1,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
17,678,671,664,654,690,681,672,668,702,695,687,681,717,708,700,691,1,1,1,1,2,1,1,1,2,1,2,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
18,677,670,662,654,694,683,675,665,704,696,688,681,718,709,699,691,1,1,1,1,2,1,1,1,2,1,1,1,2,2,1,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
19,678,671,661,654,694,684,676,668,707,698,688,682,719,708,698,692,1,1,1,1,2,1,1,1,1,1,2,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
20,679,670,660,655,693,684,674,668,702,694,687,679,715,709,699,695,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
21,679,672,661,654,691,682,677,669,706,696,689,678,717,707,701,689,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
22,677,670,661,653,692,685,674,667,704,696,690,678,719,707,699,691,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
23,680,670,662,655,688,681,676,666,705,697,689,680,714,710,699,695,1,1,1,1,2,1,1,1,2,1,1,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
24,679,670,662,654,692,681,675,667,705,698,687,677,716,707,699,691,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
25,678,670,663,653,692,684,676,666,702,695,688,680,711,709,701,693,1,1,1,1,2,1,1,1,2,1,2,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
26,677,670,662,654,691,684,675,667,699,693,688,679,717,708,699,692,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
27,678,672,661,656,690,683,675,668,702,695,689,679,713,707,700,690,1,1,1,1,2,1,1,1,2,1,2,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
28,678,671,663,655,690,682,674,667,702,695,685,681,717,711,699,692,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
29,677,671,663,655,694,681,675,666,703,696,688,680,713,709,700,690,1,1,1,1,2,1,1,1,2,1,2,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
30,677,670,662,654,689,683,675,667,702,695,687,679,716,710,701,694,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
31,679,671,661,655,691,683,674,667,704,697,689,681,715,710,700,692,1,1,1,1,2,1,1,1,2,1,2,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
32,675,672,662,655,689,681,674,666,703,695,685,683,714,706,697,692,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
33,677,669,660,656,689,686,675,667,703,697,688,681,715,706,701,692,1,1,1,1,2,1,1,1,2,1,2,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
34,677,670,662,656,695,682,675,666,704,695,687,682,717,709,700,695,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
35,676,672,662,656,691,685,676,668,704,697,689,682,718,707,698,691,1,1,1,1,2,1,1,1,2,1,2,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
36,678,672,661,653,691,683,675,668,702,698,686,681,717,705,699,691,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
37,681,671,660,654,690,682,674,665,705,696,688,681,713,708,701,693,1,1,1,1,2,1,1,1,2,1,1,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
38,679,670,660,654,690,682,674,668,707,694,687,680,717,708,700,694,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
39,680,671,661,655,694,683,676,668,706,696,689,681,714,709,700,692,1,1,1,1,2,1,1,1,2,1,2,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
40,676,670,662,654,693,679,673,667,703,694,688,681,715,708,698,693,1,1,1,1,2,1,1,1,2,1,1,1,2,2,1,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
41,679,669,661,654,693,685,674,668,704,695,690,681,716,707,699,694,1,1,1,1,2,1,1,1,2,1,2,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
42,677,670,661,654,690,685,674,667,704,697,687,676,713,711,697,695,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
43,679,671,660,655,693,685,675,669,703,696,688,682,718,709,696,692,1,1,1,1,2,1,1,1,2,1,2,1,2,2,1,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
44,674,669,660,654,692,682,675,667,701,698,687,680,712,708,700,693,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
45,676,672,662,655,695,682,676,666,704,695,688,681,716,708,700,693,1,1,1,1,2,1,1,1,2,1,2,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
46,677,668,663,655,692,682,674,668,702,694,687,680,717,710,701,693,1,1,1,1,2,1,1,1,2,1,1,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
47,678,670,662,656,691,681,677,668,702,698,688,681,717,712,701,691,1,1,1,1,2,1,1,1,2,1,2,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
48,677,672,661,654,690,683,674,666,703,693,688,680,714,708,699,690,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
49,680,671,662,657,691,683,674,669,704,698,690,680,718,710,701,694,1,1,1,1,2,1,1,1,2,1,2,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
50,678,671,663,654,689,683,675,669,707,697,688,682,717,707,698,692,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
51,680,669,661,655,692,685,676,669,702,695,690,680,717,712,701,689,1,1,1,1,2,1,1,1,2,1,2,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
52,678,671,661,654,692,681,675,666,702,697,689,680,715,708,702,694,1,1,1,1,2,1,1,1,2,1,1,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
53,676,674,662,655,692,685,676,669,703,696,687,681,717,710,700,695,1,1,1,1,2,1,1,1,2,1,1,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
54,678,670,661,654,690,682,674,668,703,694,690,679,714,707,698,693,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
55,677,670,658,656,691,682,674,668,704,696,688,679,717,711,697,695,1,1,1,1,2,1,1,1,2,1,2,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
56,677,671,662,654,693,682,674,667,704,696,689,681,711,709,701,694,1,1,1,1,2,1,1,1,2,1,1,1,2,1,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
57,681,671,663,655,694,681,676,668,707,697,686,680,717,709,697,691,1,1,1,1,2,1,1,1,2,1,1,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
58,677,669,660,654,689,682,675,670,704,697,689,680,714,712,697,688,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
59,679,671,662,655,690,684,674,667,703,698,688,681,713,710,699,693,1,1,1,1,2,1,1,1,2,1,1,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
60,678,671,660,655,691,681,674,668,705,696,687,681,717,708,699,693,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
61,680,670,663,656,693,684,675,668,705,696,689,680,717,709,699,695,1,1,1,1,2,1,1,1,2,1,2,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
62,677,672,662,656,690,683,674,668,704,695,688,678,715,710,700,691,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
63,679,671,662,653,690,683,675,669,703,697,688,681,717,711,702,692,1,1,1,1,2,1,1,1,2,1,2,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
64,679,672,663,657,691,684,672,667,701,696,686,679,719,710,699,692,1,1,1,1,2,1,1,1,2,1,1,1,2,1,1,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
65,677,670,661,655,692,685,675,668,702,695,689,681,719,707,698,695,1,1,1,1,2,1,1,1,2,1,2,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
66,677,670,660,654,693,682,675,667,704,697,688,681,716,708,700,692,1,1,1,1,2,1,1,1,2,1,1,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
67,679,670,662,656,692,684,676,669,704,696,686,679,719,709,699,695,1,1,1,1,2,1,1,1,2,1,2,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
68,675,671,662,653,693,682,674,666,706,698,686,678,718,708,701,692,1,1,1,1,2,1,1,1,2,1,1,1,2,1,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
69,676,672,662,658,692,682,674,668,706,695,690,678,717,710,701,692,1,1,1,1,2,1,1,1,2,1,2,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
70,678,670,660,653,696,682,675,666,701,697,689,681,718,708,700,693,1,1,1,1,2,1,1,1,2,1,1,1,2,1,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
71,681,671,661,655,691,685,678,668,703,694,688,681,719,707,699,692,1,1,1,1,2,1,1,1,2,1,2,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
72,679,669,663,655,690,683,675,667,705,694,687,679,718,709,700,694,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
73,676,671,664,656,691,684,675,669,703,696,690,681,717,709,701,693,1,1,1,1,2,1,1,1,2,1,2,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
74,678,670,663,654,690,682,675,667,706,698,688,680,717,709,699,693,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
75,679,673,661,653,694,685,676,667,702,696,692,682,717,709,700,695,1,1,1,1,2,1,1,1,2,1,2,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
76,676,669,662,653,693,681,674,667,706,698,689,682,717,710,700,691,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
77,677,671,662,655,692,683,676,666,702,696,689,682,717,711,697,696,1,1,1,1,2,1,1,1,2,1,2,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
78,678,671,661,656,692,684,674,664,703,697,687,677,717,707,697,692,1,1,1,1,2,1,1,1,2,1,1,1,2,1,1,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
79,678,672,665,655,690,685,674,668,706,697,690,681,720,709,698,695,1,1,1,1,2,1,1,1,2,1,2,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
80,676,671,662,656,690,681,674,664,703,695,688,680,715,709,699,691,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
81,679,671,662,658,690,685,677,668,707,699,690,680,714,712,698,694,1,1,1,1,2,1,1,1,1,1,2,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
82,677,670,663,654,693,684,676,667,703,698,687,680,717,709,698,691,1,1,1,1,2,1,1,1,2,1,1,1,2,1,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
83,674,671,660,659,695,683,674,668,705,696,689,682,718,709,700,694,1,1,1,1,2,1,1,1,2,1,2,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
84,680,670,662,655,693,682,676,668,702,699,687,681,716,709,700,692,1,1,1,1,2,1,1,1,2,1,1,1,2,1,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
85,678,670,660,655,696,684,675,668,700,696,688,679,713,710,702,693,1,1,1,1,2,1,1,1,2,1,2,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
86,678,667,660,656,690,683,675,667,704,696,687,680,712,709,700,692,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
87,680,671,663,653,694,683,676,668,702,694,687,681,712,709,697,690,1,1,1,1,2,1,1,1,2,1,1,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
88,679,669,662,654,687,681,675,668,703,696,688,679,718,705,698,694,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
89,680,669,661,654,690,684,677,669,703,698,689,680,718,708,703,693,1,1,1,1,2,1,1,1,2,1,2,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
90,678,671,662,653,691,683,675,667,704,698,688,682,712,708,698,694,1,1,1,1,2,1,1,1,2,1,1,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
91,677,671,664,653,692,685,676,670,702,695,688,678,715,707,698,693,1,1,1,1,2,1,1,1,2,1,2,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
92,676,670,663,655,689,681,675,668,701,698,684,681,717,707,697,691,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
93,677,671,662,654,691,683,678,668,703,696,688,679,711,710,701,692,1,1,1,1,2,1,1,1,2,1,2,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
94,678,671,660,655,692,684,674,667,703,695,688,681,718,708,702,691,1,1,1,1,2,1,1,1,2,1,1,1,2,1,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
95,676,670,662,654,693,684,677,670,700,696,690,680,718,708,700,692,1,1,1,1,2,1,1,1,2,1,2,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
96,677,671,663,654,693,684,675,666,704,696,687,682,716,709,698,694,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
97,679,670,661,656,694,685,676,666,702,696,688,680,719,704,698,690,1,1,1,1,2,1,1,1,2,1,2,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
98,677,671,662,653,692,682,675,667,704,698,688,679,718,710,699,694,1,1,1,1,2,1,1,1,2,1,1,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
99,676,669,660,655,693,682,675,667,707,696,688,679,712,709,702,692,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
100,678,669,662,655,692,684,675,668,703,697,686,679,715,708,699,690,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
101,676,670,662,654,690,684,673,671,704,698,689,680,717,708,699,691,1,1,1,1,1,1,1,1,2,1,2,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
102,678,670,662,654,692,684,675,668,703,695,688,679,713,709,699,692,1,1,1,1,2,1,1,1,2,1,1,1,2,1,1,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
103,677,671,662,656,691,686,673,665,704,695,687,682,713,706,701,693,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
104,678,670,662,653,694,683,673,668,705,694,689,681,718,709,700,691,1,1,1,1,2,1,1,1,2,1,1,1,2,1,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
105,680,672,661,654,693,683,674,666,704,696,686,680,712,709,700,692,1,1,1,1,2,1,1,1,2,1,1,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
106,677,668,662,657,691,681,674,667,702,696,688,682,718,706,698,689,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
107,677,668,661,657,690,685,674,667,704,697,690,682,715,708,698,693,1,1,1,1,2,1,1,1,2,1,2,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
108,677,670,659,654,690,682,674,668,704,696,685,680,716,711,697,693,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
109,677,673,661,656,692,684,675,667,701,697,688,681,711,707,699,691,1,1,1,1,2,1,1,1,2,1,1,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
110,676,669,662,653,689,683,674,667,703,697,686,677,716,709,700,696,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
111,680,671,663,656,692,683,673,669,704,696,688,678,715,708,698,691,1,1,1,1,2,1,1,1,2,1,2,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
112,674,671,661,653,692,682,676,667,702,696,686,681,717,710,699,690,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
113,680,672,663,657,692,683,674,669,703,695,685,680,716,707,702,693,1,1,1,1,2,1,1,1,2,1,1,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
114,677,669,662,656,689,680,675,667,702,697,689,680,717,706,702,691,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
115,678,671,661,656,689,684,674,668,706,697,689,679,716,710,703,693,1,1,1,1,2,1,1,1,2,1,2,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
116,677,672,661,655,690,681,674,666,705,695,688,681,719,708,700,691,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
117,679,671,662,657,691,682,674,668,703,696,688,683,716,707,701,692,1,1,1,1,2,1,1,1,2,1,2,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
118,680,671,662,654,691,684,675,666,701,698,689,682,716,708,700,691,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
119,679,670,660,654,691,682,675,668,702,695,688,679,717,709,699,695,1,1,1,1,2,1,1,1,2,1,1,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
120,677,671,662,655,692,683,678,668,703,696,689,678,718,708,700,694,1,1,1,1,2,1,1,1,2,1,1,1,2,1,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
121,680,672,662,652,689,684,677,670,706,698,688,679,718,709,697,691,1,1,1,1,2,1,1,1,2,1,2,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
122,677,670,660,656,691,682,676,668,704,695,688,680,711,711,698,691,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
123,677,671,661,656,690,683,674,669,702,696,690,678,718,709,699,693,1,1,1,1,2,1,1,1,2,1,2,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
124,677,669,662,655,691,683,675,669,705,695,687,678,715,709,698,694,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
125,679,669,661,653,691,683,676,668,703,700,689,678,718,706,698,694,1,1,1,1,2,1,1,1,2,1,2,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
126,677,669,661,652,688,683,675,668,704,696,689,680,715,707,702,692,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
127,679,670,663,654,693,685,674,668,704,696,688,680,718,710,699,692,1,1,1,1,2,1,1,1,2,1,2,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
128,677,671,661,654,691,683,675,667,703,693,688,681,715,709,700,693,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
129,677,672,662,655,691,685,674,668,706,695,688,680,717,710,698,693,1,1,1,1,2,1,1,1,1,1,2,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
130,680,671,661,656,693,682,674,668,701,698,690,681,718,708,697,694,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
131,676,670,660,656,692,684,672,669,702,696,687,681,722,709,699,694,1,1,1,1,2,1,1,1,2,1,1,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
132,678,670,662,653,691,685,676,668,702,695,687,681,713,710,702,692,1,1,1,1,2,1,1,1,2,1,1,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
133,677,669,661,656,690,683,675,668,702,695,688,680,715,710,702,694,1,1,1,1,2,1,1,1,2,1,2,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
134,679,670,662,656,691,683,675,666,704,697,689,678,715,709,697,693,1,1,1,1,2,1,1,1,2,1,1,1,2,1,1,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
135,679,670,662,655,693,685,675,669,705,698,688,680,712,709,703,694,1,1,1,1,2,1,1,1,2,1,2,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
