frame,dist_z0,dist_z1,dist_z2,dist_z3,dist_z4,dist_z5,dist_z6,dist_z7,dist_z8,dist_z9,dist_z10,dist_z11,dist_z12,dist_z13,dist_z14,dist_z15,dist_z16,dist_z17,dist_z18,dist_z19,dist_z20,dist_z21,dist_z22,dist_z23,dist_z24,dist_z25,dist_z26,dist_z27,dist_z28,dist_z29,dist_z30,dist_z31,dist_z32,dist_z33,dist_z34,dist_z35,dist_z36,dist_z37,dist_z38,dist_z39,dist_z40,dist_z41,dist_z42,dist_z43,dist_z44,dist_z45,dist_z46,dist_z47,dist_z48,dist_z49,dist_z50,dist_z51,dist_z52,dist_z53,dist_z54,dist_z55,dist_z56,dist_z57,dist_z58,dist_z59,dist_z60,dist_z61,dist_z62,dist_z63,sigma_z0,sigma_z1,sigma_z2,sigma_z3,sigma_z4,sigma_z5,sigma_z6,sigma_z7,sigma_z8,sigma_z9,sigma_z10,sigma_z11,sigma_z12,sigma_z13,sigma_z14,sigma_z15,sigma_z16,sigma_z17,sigma_z18,sigma_z19,sigma_z20,sigma_z21,sigma_z22,sigma_z23,sigma_z24,sigma_z25,sigma_z26,sigma_z27,sigma_z28,sigma_z29,sigma_z30,sigma_z31,sigma_z32,sigma_z33,sigma_z34,sigma_z35,sigma_z36,sigma_z37,sigma_z38,sigma_z39,sigma_z40,sigma_z41,sigma_z42,sigma_z43,sigma_z44,sigma_z45,sigma_z46,sigma_z47,sigma_z48,sigma_z49,sigma_z50,sigma_z51,sigma_z52,sigma_z53,sigma_z54,sigma_z55,sigma_z56,sigma_z57,sigma_z58,sigma_z59,sigma_z60,sigma_z61,sigma_z62,sigma_z63,status_z0,status_z1,status_z2,status_z3,status_z4,status_z5,status_z6,status_z7,status_z8,status_z9,status_z10,status_z11,status_z12,status_z13,status_z14,status_z15,status_z16,status_z17,status_z18,status_z19,status_z20,status_z21,status_z22,status_z23,status_z24,status_z25,status_z26,status_z27,status_z28,status_z29,status_z30,status_z31,status_z32,status_z33,status_z34,status_z35,status_z36,status_z37,status_z38,status_z39,status_z40,status_z41,status_z42,status_z43,status_z44,status_z45,status_z46,status_z47,status_z48,status_z49,status_z50,status_z51,status_z52,status_z53,status_z54,status_z55,status_z56,status_z57,status_z58,status_z59,status_z60,status_z61,status_z62,status_z63
0,692,673,669,668,664,658,652,659,688,681,685,677,670,668,664,659,692,691,683,675,675,668,669,666,710,689,687,683,677,683,672,666,710,699,703,689,686,685,673,686,710,709,709,703,694,687,685,678,716,702,705,703,698,694,680,690,735,715,715,713,712,686,709,708,5,6,4,4,3,4,3,5,5,4,4,4,4,4,4,4,6,6,5,4,4,4,3,4,5,5,5,4,4,4,4,5,6,4,4,4,5,5,5,5,5,7,5,5,5,5,5,5,6,6,5,6,5,5,5,6,8,7,5,7,5,5,6,8,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1,686,680,674,667,660,651,657,652,686,683,678,674,678,673,668,664,681,688,677,678,679,673,666,663,680,695,690,694,674,680,677,672,715,699,695,690,690,673,678,672,719,711,701,700,677,686,689,697,728,719,713,699,693,697,697,700,709,728,711,706,708,703,695,689,7,4,4,4,4,4,4,5,5,4,4,5,4,4,4,4,7,5,5,5,4,4,4,4,6,5,6,5,4,4,5,4,5,5,5,5,5,5,5,5,5,6,5,5,5,4,5,6,5,7,5,6,5,5,7,6,7,8,6,7,5,7,7,9,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2,671,673,670,663,663,662,650,659,682,683,678,673,667,657,661,656,684,684,681,679,669,666,658,666,700,693,694,689,682,680,669,684,700,709,696,685,685,689,676,671,715,705,703,712,699,692,682,680,718,727,715,700,695,692,695,686,733,722,730,714,710,700,693,705,5,5,4,4,3,4,3,5,5,4,4,4,4,4,3,4,6,6,4,4,4,4,4,4,5,4,6,4,4,4,4,5,6,5,4,5,4,5,4,4,5,5,4,5,4,5,4,5,5,6,6,6,5,4,6,6,10,8,5,7,6,6,5,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
3,682,676,659,672,665,666,653,649,677,692,679,679,663,664,661,658,690,671,678,674,677,662,661,662,702,691,693,682,680,678,668,669,711,699,701,690,690,695,683,685,714,701,704,706,705,697,685,680,720,711,702,695,698,692,691,690,722,733,717,713,697,697,697,682,5,5,4,4,4,4,4,5,5,5,4,4,5,4,5,5,6,6,5,5,4,4,4,4,6,4,5,4,5,4,4,5,6,5,4,5,5,4,5,5,6,6,5,5,5,4,5,5,6,7,6,5,5,5,6,6,7,8,6,6,6,6,6,10,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,676,674,670,670,664,651,656,661,686,681,669,682,669,663,660,662,690,684,678,686,675,673,669,656,712,692,697,683,677,677,667,670,702,706,693,679,687,682,677,684,714,703,705,685,700,690,690,691,719,706,705,698,705,689,694,685,726,729,711,713,705,707,694,701,5,5,4,4,4,4,4,5,4,4,4,5,4,4,3,4,6,5,5,5,4,4,4,4,6,4,4,5,4,4,5,5,5,5,5,4,4,5,5,5,6,5,5,5,6,4,5,5,5,6,6,5,6,5,4,6,8,8,5,8,6,5,6,9,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,675,675,671,666,658,655,658,657,687,683,676,674,670,671,665,655,681,692,692,681,669,667,669,666,695,690,696,693,672,674,680,669,700,694,693,689,686,681,683,681,706,712,698,702,698,697,689,689,707,713,699,709,699,698,696,692,716,730,717,723,712,695,705,706,5,4,4,4,4,4,4,6,4,5,4,4,4,4,5,4,6,7,4,5,4,4,5,4,6,5,5,5,4,4,5,5,6,4,4,5,5,5,5,5,5,6,5,5,5,4,5,4,7,7,6,7,5,6,5,6,7,9,6,8,5,6,6,9,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
6,660,668,672,669,657,654,655,657,693,675,678,679,671,663,666,655,688,692,683,682,677,669,671,663,710,690,688,678,682,679,680,661,704,702,698,690,695,686,677,668,714,699,695,694,699,684,692,678,720,710,710,700,701,694,698,694,733,716,704,720,698,702,707,687,5,5,4,4,4,3,4,5,5,4,4,4,4,4,4,4,5,6,4,4,4,4,3,4,6,4,5,4,4,4,4,5,6,5,4,5,5,4,4,5,5,5,5,5,5,4,4,5,7,7,5,5,5,5,4,6,6,8,5,7,7,5,5,8,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
7,672,679,672,671,657,660,660,652,688,675,677,675,667,663,671,660,699,683,683,680,677,663,673,660,686,701,694,680,670,674,671,671,699,697,694,690,696,682,675,676,707,709,707,703,700,686,682,685,716,710,702,713,694,696,678,685,712,711,709,697,706,700,714,690,6,5,5,4,4,3,4,4,6,5,4,4,4,4,4,4,8,6,5,4,4,4,4,4,6,6,4,4,4,5,5,5,7,5,5,6,5,4,5,5,5,6,5,5,5,4,5,6,5,6,6,7,5,5,6,6,8,9,5,7,6,5,5,10,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
8,676,680,670,662,657,652,659,653,694,675,683,669,667,669,666,659,691,689,687,676,673,676,661,660,695,679,696,679,681,681,666,664,689,700,691,684,690,678,683,676,711,712,705,697,689,693,688,686,721,716,706,703,700,692,701,697,728,716,724,702,708,700,701,691,7,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,6,6,6,4,4,5,4,4,6,5,5,4,4,4,4,5,6,4,4,5,5,4,4,5,5,6,5,5,5,4,5,5,6,6,5,6,5,4,5,5,7,8,6,6,6,5,5,9,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
9,680,680,668,663,660,666,649,663,687,682,680,664,676,673,661,663,690,685,677,691,671,674,666,660,702,684,693,688,689,674,681,672,700,704,695,696,688,684,678,678,714,705,702,699,697,691,687,685,708,714,706,718,705,692,703,685,716,721,709,707,716,714,693,694,5,5,5,4,4,4,4,5,6,4,4,4,5,5,4,4,8,6,5,4,4,4,5,5,7,5,6,4,4,4,5,5,8,4,5,5,5,4,4,5,5,6,5,5,5,4,5,5,7,7,6,6,6,5,5,7,7,10,5,8,6,6,6,10,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
