frame,dist_z0,dist_z1,dist_z2,dist_z3,dist_z4,dist_z5,dist_z6,dist_z7,dist_z8,dist_z9,dist_z10,dist_z11,dist_z12,dist_z13,dist_z14,dist_z15,sigma_z0,sigma_z1,sigma_z2,sigma_z3,sigma_z4,sigma_z5,sigma_z6,sigma_z7,sigma_z8,sigma_z9,sigma_z10,sigma_z11,sigma_z12,sigma_z13,sigma_z14,sigma_z15,status_z0,status_z1,status_z2,status_z3,status_z4,status_z5,status_z6,status_z7,status_z8,status_z9,status_z10,status_z11,status_z12,status_z13,status_z14,status_z15
10,677,673,662,658,693,685,676,668,706,695,689,684,717,710,698,693,2,2,2,2,3,2,2,2,2,2,2,2,3,2,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
11,674,674,662,657,700,684,679,667,704,695,690,678,717,715,699,694,2,2,2,2,3,2,2,2,2,2,2,2,3,3,2,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
12,678,671,664,659,693,687,676,673,704,699,694,681,715,713,701,696,2,2,2,2,3,2,2,2,3,2,2,2,3,2,2,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
13,679,672,665,659,693,683,675,672,708,701,693,680,711,709,701,696,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
14,679,671,661,660,698,683,678,668,705,697,689,679,724,712,702,694,2,2,2,2,3,2,2,2,2,2,2,2,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
15,677,671,665,653,692,682,674,662,700,694,684,683,718,712,698,694,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
16,680,671,661,657,695,686,677,669,705,695,690,682,709,715,704,695,2,2,2,2,3,2,2,2,3,2,2,2,4,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
17,681,672,664,653,694,683,675,668,701,696,689,679,721,709,701,689,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
18,676,667,662,655,694,686,677,667,703,699,692,677,721,714,706,695,2,2,2,2,3,2,2,2,2,2,2,2,3,2,2,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
19,676,672,662,657,692,686,678,669,705,700,685,681,719,711,701,697,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
20,679,674,661,659,693,688,677,673,705,698,691,684,720,707,699,695,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
21,680,674,664,657,693,683,675,668,707,696,688,684,713,712,703,692,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
22,680,664,662,654,696,683,677,672,704,698,689,678,723,712,696,696,2,2,2,2,3,2,2,2,3,2,2,2,3,3,2,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
23,679,672,663,656,694,685,679,673,702,703,692,682,720,707,705,697,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
24,679,673,664,655,694,684,677,672,704,697,692,681,712,713,702,695,2,2,2,2,3,2,2,2,3,2,2,2,3,3,2,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
25,677,672,662,660,694,683,676,667,702,696,688,681,719,711,699,697,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
26,685,671,662,653,696,687,677,668,700,700,693,683,713,712,706,696,2,2,2,2,3,2,2,2,2,2,2,2,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
27,682,671,667,653,694,686,675,668,703,697,687,683,717,708,702,698,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
28,679,671,661,658,693,686,675,671,709,698,691,681,719,710,693,697,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
29,680,670,661,656,693,680,678,666,704,698,693,682,716,705,701,691,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
30,678,668,660,657,690,683,674,669,703,696,691,676,719,717,698,693,2,2,2,2,3,2,2,2,3,2,2,2,3,3,2,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
31,678,671,665,657,696,684,674,667,703,694,686,684,719,712,703,694,2,2,2,2,3,2,2,2,2,2,2,2,3,3,2,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
32,683,674,663,657,691,686,674,674,702,698,688,683,714,701,702,694,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
33,680,673,665,658,695,682,677,667,700,696,688,681,717,710,702,688,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
34,680,673,663,656,689,684,676,673,707,703,690,685,716,710,706,694,2,2,2,2,2,2,2,2,3,2,2,2,3,2,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
35,678,674,662,657,691,682,681,672,710,695,685,681,713,708,697,696,2,2,2,2,2,2,2,2,3,2,2,2,3,3,2,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
36,677,670,664,656,697,685,676,671,710,699,688,685,718,710,698,695,2,2,2,2,3,2,2,2,2,2,2,2,3,2,2,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
37,679,671,665,658,694,686,678,666,705,696,689,681,718,716,703,693,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
38,682,675,663,655,692,686,677,673,709,697,689,684,717,712,698,696,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
39,677,669,661,656,691,684,678,669,710,699,689,682,711,708,695,691,2,2,2,2,2,2,2,2,3,2,2,2,3,2,2,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
40,678,674,661,655,688,682,673,668,708,699,688,680,723,710,696,697,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
41,680,670,662,656,698,682,675,671,705,697,693,683,712,706,700,698,2,2,2,2,3,2,2,2,2,2,2,2,3,2,2,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
42,684,671,664,655,696,679,681,669,706,699,688,681,715,704,701,690,2,2,2,2,3,2,2,2,3,2,2,2,4,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
43,681,671,665,655,687,684,675,668,707,697,686,681,721,707,704,705,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
44,681,673,662,653,696,683,676,668,708,699,691,684,720,711,705,696,2,2,2,2,3,2,2,2,2,2,2,2,3,2,2,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
45,680,672,665,656,690,683,677,668,704,694,689,683,721,706,696,695,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
46,682,671,669,658,691,685,677,667,707,702,691,682,714,704,699,693,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
47,680,672,664,654,688,683,676,671,703,699,694,680,714,714,705,694,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
48,681,674,668,658,692,685,676,670,708,697,689,680,719,714,705,694,2,2,2,2,2,2,2,2,3,2,2,2,3,2,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
49,674,669,667,656,695,685,674,667,709,701,687,685,714,706,703,690,2,2,2,2,2,2,2,2,3,2,2,2,3,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
50,683,670,668,660,699,685,679,673,704,701,694,683,717,713,697,697,2,2,2,2,3,2,2,2,2,2,2,2,3,3,2,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
51,677,670,661,654,696,686,676,666,710,696,688,678,718,709,703,692,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
52,683,671,663,659,697,688,677,666,706,696,682,684,721,717,700,693,2,2,2,2,3,2,2,2,2,2,2,2,4,3,2,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
53,676,671,665,659,690,684,675,665,703,697,689,679,713,710,701,691,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
54,681,672,663,658,697,682,679,670,702,696,689,682,723,708,706,696,2,2,2,2,3,2,2,2,2,2,2,2,3,2,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
55,672,670,663,655,693,681,678,670,700,697,688,680,723,706,704,686,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
56,681,671,663,657,691,687,676,671,707,698,691,678,720,710,697,695,2,2,2,2,2,2,2,2,3,2,2,2,3,3,2,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
57,680,673,661,657,691,685,678,671,704,697,686,680,712,711,705,689,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
58,679,672,667,657,689,685,678,671,701,699,687,681,718,709,702,693,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
59,684,671,658,656,694,687,680,667,705,698,694,679,720,714,703,694,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
60,681,674,663,654,692,683,679,673,705,699,696,685,715,703,701,691,2,2,2,2,2,2,2,2,3,2,2,2,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
61,680,668,662,657,690,681,676,669,705,696,686,682,719,710,698,697,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
62,681,670,665,657,691,682,676,668,707,699,692,682,714,708,698,697,2,2,2,2,2,2,2,2,3,2,2,2,4,2,2,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
63,678,672,663,652,693,683,674,671,705,696,689,684,712,710,699,702,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
64,678,670,665,657,697,688,678,670,705,698,685,680,715,710,702,698,2,2,2,2,3,2,2,2,3,2,2,2,3,2,2,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
65,678,675,663,653,693,684,677,668,703,702,688,680,722,710,699,692,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
66,680,674,667,658,694,684,677,668,708,699,689,687,718,711,703,693,2,2,2,2,2,2,2,2,3,2,2,2,4,2,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
67,683,669,662,655,693,688,677,669,703,695,685,681,717,712,701,694,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
68,678,673,664,654,694,682,675,667,703,700,686,680,720,711,698,689,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
69,677,672,657,660,688,687,675,670,701,700,691,678,717,712,699,697,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
70,681,671,661,658,696,685,676,670,703,697,691,681,719,717,704,699,2,2,2,2,3,2,2,2,3,2,2,2,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
71,683,675,664,657,689,682,674,670,710,692,687,684,716,710,698,695,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
72,679,669,658,660,688,686,674,672,709,698,694,683,719,708,702,688,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
73,681,673,661,657,691,683,680,670,702,700,689,682,714,710,699,697,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
74,681,670,663,655,691,685,681,669,704,695,690,680,718,707,704,701,2,2,2,2,2,2,2,2,3,2,2,2,3,2,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
75,679,671,659,658,694,685,674,667,704,695,689,687,722,713,702,694,2,2,2,2,3,2,2,2,2,2,2,2,3,2,2,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
76,677,672,663,658,694,689,675,670,708,696,695,683,719,710,701,695,2,2,2,2,2,2,2,2,3,2,2,2,3,2,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
77,679,673,667,658,694,681,676,672,705,702,686,677,714,707,703,696,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
78,674,673,664,658,692,682,681,670,708,696,688,684,723,708,700,694,2,2,2,2,2,2,2,2,3,2,2,2,3,2,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
79,677,671,662,656,692,686,674,667,708,698,694,682,722,702,696,691,2,2,2,2,2,2,2,2,3,2,2,2,3,3,2,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
80,681,673,663,657,691,685,675,668,703,699,691,679,719,714,701,696,2,2,2,2,2,2,2,2,3,2,2,2,3,2,2,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
81,678,670,660,653,694,685,676,672,712,698,690,683,726,716,698,696,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
82,680,673,666,656,694,684,676,666,707,699,694,683,722,709,697,696,2,2,2,2,3,2,2,2,2,2,2,2,3,2,2,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
83,675,673,664,656,695,686,676,667,708,699,689,679,718,711,695,691,2,2,2,2,2,2,2,2,3,2,2,2,3,2,2,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
84,678,672,665,655,695,686,677,673,705,699,690,677,718,710,702,700,2,2,2,2,3,2,2,2,3,2,2,2,3,2,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
85,672,671,664,657,683,684,676,671,709,698,689,678,722,708,700,693,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
86,681,673,666,653,693,683,676,670,701,694,689,679,714,713,700,696,2,2,2,2,3,2,2,2,2,2,2,2,3,2,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
87,679,673,661,657,693,683,678,667,707,699,694,682,721,712,702,692,2,2,2,2,3,2,2,2,2,2,2,2,3,2,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
88,679,674,666,655,696,689,677,669,700,698,690,683,713,711,701,694,2,2,2,2,3,2,2,2,2,2,2,2,4,2,2,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
89,678,671,663,659,693,685,675,665,710,702,691,678,715,713,702,688,2,2,2,2,2,2,2,2,3,2,2,2,3,2,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
90,676,672,663,654,692,685,676,670,703,695,692,680,713,711,699,698,2,2,2,2,3,2,2,2,2,2,2,2,4,3,2,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
91,679,670,663,657,694,685,678,668,708,698,689,685,717,709,700,696,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
92,677,670,664,659,695,687,676,668,708,698,690,684,718,710,702,691,2,2,2,2,3,2,2,2,3,2,2,2,4,2,2,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
93,680,674,664,657,697,684,676,669,709,697,691,677,715,711,703,694,2,2,2,2,2,2,2,2,3,2,2,2,3,2,2,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
94,678,674,661,660,696,682,675,665,701,699,691,686,723,714,699,694,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
95,678,676,661,658,695,685,672,667,701,697,693,679,712,709,699,694,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
96,678,676,662,662,692,686,676,671,702,698,691,683,710,710,704,691,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
97,677,669,662,658,694,685,677,670,704,701,689,682,716,708,699,695,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
98,679,671,663,657,695,686,677,673,704,693,691,683,720,710,702,700,2,2,2,2,3,2,2,2,3,2,2,2,3,2,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
99,680,670,662,656,692,684,673,668,703,699,690,676,717,709,703,694,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
100,676,670,667,651,688,684,676,667,702,698,691,681,712,703,703,694,2,2,2,2,2,2,2,2,2,2,2,2,4,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
101,680,675,664,657,691,684,676,670,701,702,690,678,724,714,697,694,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
102,680,670,662,653,694,688,676,669,702,700,692,678,718,713,706,697,2,2,2,2,3,2,2,2,3,2,2,2,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
103,680,673,663,659,692,688,675,671,705,696,690,685,711,707,697,695,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
104,678,675,663,658,693,684,674,669,708,695,688,679,720,712,699,694,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
105,676,674,663,656,689,679,675,668,704,698,691,681,715,709,697,691,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
106,680,671,662,656,693,689,679,667,700,694,687,683,714,709,703,693,2,2,2,2,2,2,2,2,2,2,2,2,4,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
107,678,674,666,661,697,684,676,668,703,699,689,679,718,711,701,696,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
108,679,675,664,657,691,684,677,670,710,702,691,677,721,707,697,691,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
109,680,673,662,653,693,686,673,666,708,697,691,681,714,706,700,690,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
110,679,673,660,655,696,685,678,667,710,697,688,687,721,715,703,698,2,2,2,2,3,2,2,2,2,2,2,2,3,3,2,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
111,680,673,662,656,694,684,678,671,704,700,688,682,715,708,698,695,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
112,681,670,662,658,696,686,676,670,706,693,691,682,720,707,700,693,2,2,2,2,3,2,2,2,2,2,2,2,3,2,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
113,683,673,665,656,699,682,676,666,708,692,692,682,720,710,702,699,2,2,2,2,2,2,2,2,3,2,2,2,3,2,2,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
114,678,666,660,657,694,682,678,670,704,699,690,681,724,711,698,694,2,2,2,2,3,2,2,2,3,2,2,2,3,2,2,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
115,682,670,663,655,694,685,674,668,705,696,691,681,718,708,697,689,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
116,681,669,667,656,697,682,678,669,709,696,689,683,714,709,705,693,2,2,2,2,3,2,2,2,2,2,2,2,3,2,2,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
117,680,673,666,659,691,681,674,669,704,695,692,684,720,709,702,696,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
118,678,673,661,656,694,688,675,667,708,695,691,681,720,713,704,696,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
119,683,671,663,658,694,683,675,664,704,698,690,684,720,712,702,694,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
120,681,668,666,656,697,683,675,663,707,700,692,683,717,709,705,697,2,2,2,2,3,2,2,2,3,2,2,2,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
121,679,674,662,656,694,684,676,666,704,695,690,680,715,712,698,689,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
122,679,674,660,657,691,683,678,670,702,698,687,685,717,706,702,697,2,2,2,2,2,2,2,2,3,2,2,2,3,2,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
123,682,670,662,656,690,682,679,669,705,695,687,679,712,711,697,693,2,2,2,2,3,2,2,2,2,2,2,2,3,3,2,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
124,679,671,662,658,692,689,675,666,702,700,691,683,715,712,700,692,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
125,681,674,661,656,695,686,673,668,703,697,690,679,717,712,701,692,2,2,2,2,3,2,2,2,2,2,2,2,3,2,2,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
126,679,670,664,657,693,683,676,665,704,697,694,684,714,717,704,697,2,2,2,2,3,2,2,2,3,2,2,2,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
127,678,672,662,655,691,684,676,675,709,696,685,677,721,707,702,692,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
128,679,670,662,657,693,685,676,670,708,690,688,680,714,710,701,697,2,2,2,2,3,2,2,2,2,2,2,2,3,3,2,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
129,679,671,663,656,692,686,677,667,703,697,689,680,713,713,703,693,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
130,679,677,665,654,690,682,675,670,705,700,687,679,717,713,701,693,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
131,677,671,666,656,690,683,677,670,703,696,686,683,719,709,698,700,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
132,680,671,660,654,695,682,675,665,704,699,686,681,721,709,703,694,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
133,677,673,661,656,695,685,679,667,702,694,689,683,719,712,696,695,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
134,680,670,662,657,695,685,676,670,703,696,687,684,716,709,701,695,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
135,680,671,663,658,694,685,674,666,702,700,691,681,717,708,703,691,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
