frame,dist_z0,dist_z1,dist_z2,dist_z3,dist_z4,dist_z5,dist_z6,dist_z7,dist_z8,dist_z9,dist_z10,dist_z11,dist_z12,dist_z13,dist_z14,dist_z15,dist_z16,dist_z17,dist_z18,dist_z19,dist_z20,dist_z21,dist_z22,dist_z23,dist_z24,dist_z25,dist_z26,dist_z27,dist_z28,dist_z29,dist_z30,dist_z31,dist_z32,dist_z33,dist_z34,dist_z35,dist_z36,dist_z37,dist_z38,dist_z39,dist_z40,dist_z41,dist_z42,dist_z43,dist_z44,dist_z45,dist_z46,dist_z47,dist_z48,dist_z49,dist_z50,dist_z51,dist_z52,dist_z53,dist_z54,dist_z55,dist_z56,dist_z57,dist_z58,dist_z59,dist_z60,dist_z61,dist_z62,dist_z63,sigma_z0,sigma_z1,sigma_z2,sigma_z3,sigma_z4,sigma_z5,sigma_z6,sigma_z7,sigma_z8,sigma_z9,sigma_z10,sigma_z11,sigma_z12,sigma_z13,sigma_z14,sigma_z15,sigma_z16,sigma_z17,sigma_z18,sigma_z19,sigma_z20,sigma_z21,sigma_z22,sigma_z23,sigma_z24,sigma_z25,sigma_z26,sigma_z27,sigma_z28,sigma_z29,sigma_z30,sigma_z31,sigma_z32,sigma_z33,sigma_z34,sigma_z35,sigma_z36,sigma_z37,sigma_z38,sigma_z39,sigma_z40,sigma_z41,sigma_z42,sigma_z43,sigma_z44,sigma_z45,sigma_z46,sigma_z47,sigma_z48,sigma_z49,sigma_z50,sigma_z51,sigma_z52,sigma_z53,sigma_z54,sigma_z55,sigma_z56,sigma_z57,sigma_z58,sigma_z59,sigma_z60,sigma_z61,sigma_z62,sigma_z63,status_z0,status_z1,status_z2,status_z3,status_z4,status_z5,status_z6,status_z7,status_z8,status_z9,status_z10,status_z11,status_z12,status_z13,status_z14,status_z15,status_z16,status_z17,status_z18,status_z19,status_z20,status_z21,status_z22,status_z23,status_z24,status_z25,status_z26,status_z27,status_z28,status_z29,status_z30,status_z31,status_z32,status_z33,status_z34,status_z35,status_z36,status_z37,status_z38,status_z39,status_z40,status_z41,status_z42,status_z43,status_z44,status_z45,status_z46,status_z47,status_z48,status_z49,status_z50,status_z51,status_z52,status_z53,status_z54,status_z55,status_z56,status_z57,status_z58,status_z59,status_z60,status_z61,status_z62,status_z63
10,684,674,664,665,658,646,657,658,690,685,677,671,670,664,658,656,699,694,687,689,670,678,670,650,698,691,690,688,686,682,680,669,701,692,699,679,685,689,676,689,709,712,705,712,689,682,693,679,729,711,705,697,693,681,695,706,728,715,716,704,725,690,715,706,8,6,5,6,5,5,5,6,7,5,5,5,5,5,6,6,8,8,5,5,4,7,4,6,8,5,6,6,4,6,6,5,9,5,5,5,6,5,6,6,7,8,6,8,7,7,8,7,7,10,9,6,7,7,8,11,9,15,7,11,7,6,9,8,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
11,681,678,668,664,670,662,659,647,682,688,679,674,668,666,659,662,683,684,685,680,669,674,664,664,705,693,685,675,676,677,670,669,717,702,695,691,684,674,678,676,725,699,698,707,679,692,702,689,720,710,702,702,696,699,687,690,725,723,715,719,697,708,704,692,7,5,6,5,4,5,5,5,6,6,5,4,6,5,5,5,8,6,7,5,4,5,5,5,6,6,6,4,5,5,5,6,7,5,6,6,5,5,4,6,5,6,7,5,6,6,6,6,8,8,7,7,6,6,6,8,9,12,7,8,8,7,7,12,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
12,676,671,670,670,672,666,675,652,680,679,677,667,680,663,670,662,696,700,697,680,672,677,658,675,701,700,698,677,682,677,674,665,706,698,689,697,692,684,679,675,721,688,699,701,702,687,684,689,722,714,715,711,705,697,706,692,736,740,714,719,713,689,698,683,8,7,6,5,4,5,7,7,7,5,5,5,6,5,5,5,8,8,6,6,4,6,5,6,7,7,7,5,5,5,5,6,7,6,7,7,7,7,6,5,6,7,6,7,6,7,6,6,7,9,7,7,7,6,8,10,10,12,8,9,8,8,7,11,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
13,681,672,676,651,667,661,651,661,689,671,674,675,677,670,660,658,702,695,675,674,678,675,675,659,710,694,702,685,680,675,669,669,699,700,708,697,685,679,682,689,715,698,697,698,702,691,684,684,722,713,707,713,702,699,685,672,727,717,719,701,709,706,700,708,7,6,5,5,4,5,4,5,6,5,5,5,5,4,4,5,7,7,5,6,5,6,7,5,6,7,7,5,4,4,7,6,8,5,5,6,5,5,5,5,6,7,5,6,7,6,6,7,6,10,7,9,5,6,6,7,11,9,8,7,8,6,8,10,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
14,690,672,683,673,656,655,656,649,687,689,678,675,666,668,664,659,698,671,691,680,681,681,668,671,683,702,688,677,690,679,674,672,698,699,692,687,694,683,678,670,713,711,694,698,703,692,689,672,710,716,721,711,699,692,701,679,719,721,719,712,702,702,718,691,8,5,6,6,4,5,6,7,6,7,5,4,5,5,4,5,8,8,6,6,5,6,5,5,7,6,6,5,6,5,5,6,7,6,5,6,6,6,6,7,6,7,6,7,5,6,6,7,7,8,6,6,7,6,6,8,7,10,7,9,6,6,10,12,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
15,682,680,669,668,661,649,655,658,687,684,669,670,667,663,675,664,684,693,687,678,675,672,653,663,693,696,694,681,681,679,669,669,708,706,691,691,695,682,670,670,720,713,699,701,702,691,679,682,711,707,713,703,709,685,688,699,728,730,725,725,714,698,696,689,5,5,5,5,4,5,4,7,6,6,5,5,4,5,4,5,7,8,5,6,5,5,4,5,8,5,6,5,5,5,5,5,8,6,5,6,6,6,5,6,7,7,5,6,8,6,5,7,6,8,7,7,6,6,7,9,10,13,7,8,7,8,6,13,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
16,683,678,669,666,663,659,654,648,697,681,673,668,676,660,654,657,691,677,686,684,667,662,665,659,681,691,691,680,682,676,669,666,706,694,699,688,682,681,681,684,729,722,711,705,692,684,687,688,726,722,704,712,697,696,696,694,726,712,713,712,708,709,697,723,6,5,6,4,5,5,5,6,6,5,6,6,6,5,5,6,7,6,7,6,5,5,6,5,5,5,6,5,5,5,6,6,10,6,5,6,6,6,5,8,7,7,7,6,8,5,6,9,6,8,6,7,5,6,6,10,9,14,6,13,7,8,6,14,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
17,692,668,682,660,652,662,652,657,682,677,682,667,668,658,652,660,694,685,685,687,681,661,664,658,705,692,682,699,690,674,675,671,694,694,696,699,704,693,681,675,706,718,702,701,681,693,685,686,727,706,702,709,712,705,697,705,731,709,722,726,695,702,699,690,6,5,6,6,4,4,5,5,5,4,5,5,5,4,5,5,6,6,5,6,4,4,5,5,6,6,6,6,5,4,6,5,8,5,6,5,6,6,6,5,6,8,6,6,6,5,5,7,5,7,7,8,7,4,7,6,9,12,7,8,8,5,7,10,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
18,685,686,674,655,658,658,643,646,681,682,672,673,666,664,671,666,699,684,694,678,681,674,670,663,700,686,691,689,671,684,657,656,695,705,693,693,679,688,686,681,712,712,706,714,696,688,685,678,719,714,698,711,693,703,672,693,709,715,707,701,709,711,708,703,6,5,5,6,4,5,5,6,5,5,6,6,6,5,5,5,7,8,5,6,5,6,5,5,8,5,6,6,5,6,6,6,7,6,6,6,7,6,6,6,6,6,6,7,9,7,5,6,7,9,8,9,7,8,6,9,10,9,6,8,6,7,7,10,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
19,691,678,667,665,650,652,647,658,686,675,676,670,664,660,664,658,680,682,694,679,670,670,673,670,702,691,688,680,681,678,668,674,708,696,688,689,692,684,685,684,709,697,686,699,681,690,681,682,726,723,713,701,694,692,685,689,737,728,705,706,698,705,696,701,8,6,4,5,4,4,5,6,5,4,4,5,5,4,4,5,8,6,5,5,5,5,4,6,6,5,6,5,4,5,5,6,6,5,5,6,5,5,7,6,6,6,6,6,6,5,6,6,9,8,6,7,6,7,5,7,13,9,5,9,7,6,7,13,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
20,682,687,668,667,663,664,657,652,687,678,680,667,678,668,665,664,687,698,678,682,674,661,676,669,710,687,686,684,684,678,679,662,710,705,691,686,683,681,664,672,727,707,696,691,698,686,698,679,706,703,696,698,706,695,699,694,730,721,721,704,706,710,703,710,6,7,5,5,5,5,5,7,6,5,5,5,6,5,5,5,8,7,6,6,5,5,5,5,6,5,7,5,5,5,7,6,8,6,6,7,7,7,5,6,8,7,6,8,7,6,6,8,7,7,7,7,7,8,7,9,10,10,7,7,7,7,7,11,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
21,679,673,676,665,657,658,657,642,693,666,678,676,667,663,655,660,691,689,679,678,674,678,658,667,689,700,691,687,678,677,672,671,724,686,701,689,686,682,682,678,714,709,705,690,695,691,691,688,702,726,697,705,707,717,686,691,713,711,716,724,702,707,705,700,6,6,5,5,4,4,5,5,6,5,4,5,5,5,5,5,9,7,6,6,4,6,5,5,7,6,8,5,5,5,6,6,8,5,5,6,5,5,5,5,6,7,7,7,7,4,6,8,8,8,7,8,7,6,7,8,8,10,6,9,6,7,7,14,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
22,671,688,684,674,654,665,652,658,695,683,677,668,666,670,655,657,700,689,692,674,680,661,673,665,684,692,696,683,683,677,667,675,710,704,691,692,687,683,685,674,718,701,704,687,684,677,674,675,715,715,709,695,705,699,690,677,715,722,738,688,716,711,698,689,6,5,5,5,4,4,5,7,7,6,7,6,5,5,5,5,7,9,5,6,5,5,5,5,7,5,5,4,6,5,6,6,7,7,5,5,6,7,6,7,8,6,6,7,8,5,6,7,10,8,6,7,7,7,7,7,11,11,8,11,7,6,6,10,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
23,682,667,674,669,666,655,657,670,686,673,672,672,678,668,662,654,687,692,686,681,678,664,666,668,694,690,689,693,691,670,662,671,706,702,683,695,682,689,682,675,713,707,705,699,697,683,692,681,722,711,705,711,695,694,699,672,719,728,716,694,709,714,704,686,6,6,5,4,5,5,5,9,7,5,4,6,6,4,5,4,8,7,5,6,5,5,5,5,8,6,7,5,5,5,6,5,6,5,5,4,5,5,5,5,6,7,6,5,6,6,6,7,8,7,7,6,6,6,6,8,8,10,6,9,7,7,7,11,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
24,687,674,673,668,652,655,656,651,692,673,681,665,682,667,651,663,693,677,691,674,668,674,669,666,693,686,684,681,683,666,678,669,696,695,696,688,694,690,683,683,714,703,702,691,696,678,671,670,727,718,708,697,703,697,701,695,715,728,714,730,699,705,705,698,8,7,6,6,4,4,6,5,6,5,6,5,6,5,5,5,6,6,4,6,5,6,5,6,6,6,6,5,5,5,7,6,8,7,6,6,7,6,4,7,7,8,8,6,7,6,5,6,9,7,8,7,9,6,7,8,11,9,6,9,7,6,8,10,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
25,676,691,666,660,662,650,650,652,692,681,680,678,674,667,661,664,695,664,680,685,674,679,665,662,690,685,690,689,681,679,674,671,701,707,706,695,695,686,667,689,718,714,715,697,684,692,689,677,725,722,722,696,705,686,694,696,725,725,708,704,702,708,703,694,5,6,4,7,6,5,4,6,6,4,6,6,6,5,5,7,7,7,6,7,5,6,6,5,7,6,7,5,5,5,4,6,8,6,5,5,7,6,6,8,6,8,7,6,7,5,5,6,6,8,6,5,6,6,7,7,10,9,6,8,7,7,5,12,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
26,675,677,663,665,660,657,664,655,678,683,683,681,674,663,654,649,688,695,670,686,676,675,662,665,712,699,697,696,681,687,681,663,712,711,697,686,691,677,675,674,716,710,710,697,707,693,693,691,717,716,705,699,701,699,699,687,751,701,722,718,717,698,705,689,6,6,5,6,5,5,6,7,7,7,5,5,5,4,6,5,8,8,5,5,5,6,6,6,6,6,8,6,6,6,5,6,7,6,6,6,7,6,6,7,7,7,7,7,7,6,7,7,7,9,9,7,6,8,7,9,11,9,8,10,8,7,8,10,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
27,679,672,672,667,665,654,657,654,679,682,673,673,662,667,664,657,692,690,679,677,671,668,671,674,708,688,694,689,685,679,668,670,704,699,704,692,688,679,678,670,717,706,708,697,694,700,674,687,724,719,719,703,700,698,699,682,722,713,708,708,708,704,702,690,6,6,6,6,4,4,5,5,5,6,5,6,4,5,6,4,6,7,6,5,4,5,4,5,7,5,7,6,5,5,5,6,7,6,5,6,5,5,5,4,7,7,7,5,6,6,8,8,7,8,6,7,6,6,6,7,9,10,7,9,9,6,7,9,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
28,678,677,682,673,666,661,656,659,672,671,681,667,667,661,655,657,678,688,694,685,681,680,675,657,701,695,697,682,678,687,674,679,712,715,697,697,692,689,689,675,720,691,702,702,691,693,687,683,719,718,714,697,702,700,701,688,758,718,729,707,704,701,690,699,7,6,6,5,5,5,5,7,7,5,5,5,6,5,5,5,8,9,6,7,5,5,4,5,7,7,7,5,5,5,6,5,8,5,5,6,5,6,5,6,8,5,6,6,8,5,8,7,10,9,8,6,6,8,6,9,12,10,7,7,9,9,7,9,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
29,680,660,669,671,663,659,661,654,693,684,675,668,675,675,657,651,694,686,679,677,676,666,658,679,697,690,694,685,687,687,676,674,704,702,705,684,679,675,674,675,717,703,705,700,690,689,677,697,715,712,703,701,715,697,689,687,749,711,719,711,703,700,702,705,6,5,5,5,5,5,5,6,6,5,5,5,6,5,5,5,7,7,5,6,4,5,5,6,6,5,7,5,5,5,6,6,10,6,5,5,6,5,6,6,8,7,6,6,7,6,6,6,6,8,6,8,7,6,7,7,12,10,6,7,10,6,6,10,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
