frame,dist_z0,dist_z1,dist_z2,dist_z3,dist_z4,dist_z5,dist_z6,dist_z7,dist_z8,dist_z9,dist_z10,dist_z11,dist_z12,dist_z13,dist_z14,dist_z15,sigma_z0,sigma_z1,sigma_z2,sigma_z3,sigma_z4,sigma_z5,sigma_z6,sigma_z7,sigma_z8,sigma_z9,sigma_z10,sigma_z11,sigma_z12,sigma_z13,sigma_z14,sigma_z15,status_z0,status_z1,status_z2,status_z3,status_z4,status_z5,status_z6,status_z7,status_z8,status_z9,status_z10,status_z11,status_z12,status_z13,status_z14,status_z15
40,678,670,663,655,692,682,674,667,706,697,688,676,713,708,700,692,1,1,1,1,2,2,1,1,2,1,2,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
41,679,670,660,653,691,686,676,669,703,695,689,680,718,712,703,694,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
42,677,673,661,653,691,682,673,667,704,696,691,680,720,708,702,692,1,1,1,1,2,1,1,1,2,2,2,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
43,677,670,661,657,692,685,676,668,702,698,686,680,722,710,701,697,2,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
44,677,670,661,654,689,683,676,668,704,695,688,679,713,710,702,689,1,1,1,1,2,2,1,1,2,1,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
45,677,671,666,656,692,684,677,668,704,696,684,681,718,709,703,699,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
46,678,670,662,653,691,685,677,666,706,697,688,682,715,709,698,692,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
47,678,673,660,653,695,683,675,668,705,698,688,681,715,708,698,691,2,1,1,1,2,2,1,1,2,2,2,2,3,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
48,679,669,664,657,690,683,672,668,705,696,690,677,714,709,696,693,1,1,1,1,2,2,1,1,2,1,2,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
49,676,671,666,654,691,684,676,669,705,698,690,684,719,708,698,693,1,1,2,1,2,2,1,1,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
50,677,672,664,655,691,680,675,666,704,696,689,680,717,708,697,693,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
51,677,669,664,658,691,682,676,668,703,696,690,679,718,717,699,694,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
52,678,670,663,655,696,683,676,665,704,698,691,680,712,710,698,693,1,1,1,1,2,2,1,1,2,1,2,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
53,678,670,663,657,691,685,674,666,704,697,688,679,721,711,699,689,2,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
54,679,669,663,656,687,683,675,671,704,696,689,678,716,709,698,689,1,1,1,1,2,2,1,1,2,2,2,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
55,679,673,663,655,693,685,675,668,702,697,688,683,716,710,700,691,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
56,678,673,661,656,692,683,676,669,703,695,687,684,714,709,698,691,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
57,679,671,660,654,690,683,677,669,704,698,686,678,718,707,702,695,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
58,675,672,662,656,690,683,674,666,702,696,688,680,719,706,699,694,1,1,1,1,2,2,1,1,2,1,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
59,678,671,661,656,696,682,676,667,703,699,691,682,719,711,697,693,2,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
60,677,673,662,654,689,684,676,669,703,696,686,681,717,708,698,692,1,1,1,1,2,2,1,1,2,1,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
61,681,670,663,656,695,685,673,667,702,692,691,683,722,707,700,689,2,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
62,679,671,661,655,695,682,674,667,703,695,688,678,714,708,697,691,1,1,1,1,2,2,1,1,2,1,2,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
63,681,670,666,655,695,686,677,668,703,697,690,681,715,707,696,692,2,1,2,1,2,2,1,1,2,2,2,2,3,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
64,677,671,662,657,687,684,676,669,702,697,686,680,715,710,699,695,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
65,680,671,664,654,689,684,673,668,704,698,689,680,719,711,698,695,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
66,678,670,662,656,694,684,674,670,703,697,686,679,715,709,698,696,1,1,1,1,2,2,1,1,2,2,2,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
67,678,673,662,656,691,688,675,668,706,695,689,680,723,707,703,696,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
68,677,672,663,655,693,683,674,665,702,698,687,683,717,711,700,693,1,1,1,1,2,2,1,1,2,1,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
69,681,671,662,659,694,685,675,669,701,698,691,682,717,710,698,692,2,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
70,678,668,658,655,690,684,673,668,702,696,689,680,714,710,700,689,1,1,1,1,2,2,1,1,2,2,2,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
71,679,670,664,654,687,683,679,668,703,702,688,682,715,707,699,692,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
72,680,672,660,655,690,683,675,667,705,697,690,678,717,708,700,695,1,1,1,1,2,2,1,1,2,1,2,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
73,678,671,664,651,692,681,676,670,702,698,689,681,718,713,699,692,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
74,679,670,664,655,692,684,673,668,699,696,687,683,715,708,698,694,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
75,676,671,663,656,696,685,675,668,704,698,687,681,712,713,697,692,2,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
76,678,671,663,654,693,683,676,669,699,697,688,679,717,709,701,694,1,1,1,1,2,2,1,1,2,1,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
77,678,673,663,657,693,683,676,670,700,699,691,680,717,710,698,695,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
78,678,670,661,656,692,683,677,670,703,694,687,683,714,706,697,695,1,1,1,1,2,2,1,1,2,2,2,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
79,678,671,660,656,689,683,678,669,702,697,692,678,716,706,699,692,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
80,678,671,662,656,690,685,674,667,704,698,690,680,715,710,699,695,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
81,677,672,665,654,689,684,673,668,705,696,687,683,714,709,701,694,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
82,677,669,660,654,692,684,677,665,704,698,689,678,719,709,700,691,1,1,1,1,2,2,1,1,2,1,2,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
83,677,672,662,657,691,683,676,668,704,696,687,681,712,706,698,693,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
84,676,669,664,654,694,682,675,668,704,697,689,679,717,706,700,690,1,1,1,1,2,2,1,1,2,1,2,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
85,679,672,663,655,694,681,675,665,707,695,688,682,716,712,697,694,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
86,678,672,663,655,691,683,677,670,702,699,690,679,714,711,699,691,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
87,679,672,661,656,693,683,676,668,701,701,692,679,715,711,700,689,2,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
88,678,670,662,655,692,684,674,668,701,698,689,678,714,708,696,693,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
89,679,672,665,656,692,682,677,668,704,694,691,678,720,712,701,694,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
90,677,670,660,655,689,683,674,668,705,698,691,679,719,705,698,696,1,1,1,1,2,2,1,2,2,1,2,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
91,677,675,663,656,694,682,678,668,707,698,688,683,718,705,701,688,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
92,677,670,662,657,690,683,677,668,707,696,691,683,718,708,698,694,1,1,1,1,2,2,1,1,2,1,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
93,679,668,662,656,692,686,677,670,703,699,689,682,717,709,700,691,2,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
94,678,670,664,654,693,683,676,669,703,695,687,680,717,709,698,692,2,1,1,1,2,2,1,1,2,1,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
95,680,672,662,655,696,684,676,670,702,699,693,682,719,711,698,697,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
96,678,669,661,657,691,685,676,665,703,695,689,676,716,710,699,694,1,1,1,1,2,2,1,1,2,2,2,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
97,679,671,662,655,695,687,677,668,705,699,688,680,721,706,700,692,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
98,677,668,661,656,690,683,676,668,705,696,688,682,712,709,701,691,1,1,1,1,2,2,1,1,2,1,2,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
99,678,668,665,652,694,685,675,668,708,698,693,682,718,711,701,696,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
100,680,668,661,654,691,684,674,667,703,698,687,683,716,708,696,694,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
101,678,672,664,655,690,685,675,668,702,697,688,682,713,709,698,690,1,1,1,1,2,2,1,1,2,2,2,2,3,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
102,679,669,661,653,692,681,674,667,707,695,690,680,714,707,698,695,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
103,679,671,660,655,692,683,678,668,705,696,685,684,717,708,699,692,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
104,677,672,662,656,691,685,674,667,701,695,689,679,716,707,698,694,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
105,679,672,662,656,689,682,675,669,704,699,689,682,717,711,704,692,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
106,674,670,664,653,689,683,675,668,705,699,687,679,715,711,695,694,2,1,1,1,2,2,1,1,2,2,2,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
107,677,671,660,656,692,684,675,667,702,698,690,680,720,710,699,696,2,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
108,676,671,661,655,691,682,674,669,704,697,688,678,716,708,701,692,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
109,677,672,664,657,690,683,676,668,706,698,690,680,716,708,702,695,2,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
110,679,671,662,656,689,683,676,669,706,697,689,679,716,709,696,694,1,1,1,1,2,2,1,1,2,2,2,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
111,679,672,664,656,690,686,674,664,707,696,687,681,709,709,702,693,2,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
112,680,670,662,654,690,681,675,668,704,698,689,680,713,707,700,694,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
113,680,673,661,656,693,684,675,668,705,697,689,682,718,712,703,693,2,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
114,680,671,658,655,692,685,674,669,706,699,690,679,716,706,700,692,1,1,1,1,2,2,1,1,2,1,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
115,678,668,664,654,693,684,675,668,703,699,692,683,712,707,699,693,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
116,678,670,664,654,692,685,673,667,703,697,687,679,717,708,703,697,1,1,1,1,2,2,1,1,2,2,2,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
117,678,673,662,655,691,681,674,669,703,698,690,680,724,708,703,695,2,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
118,680,670,663,656,691,683,675,668,703,697,688,683,717,710,700,694,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
119,674,672,663,656,689,683,676,670,705,697,687,683,717,707,698,695,2,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
120,678,670,663,655,691,685,677,667,701,696,687,680,716,708,698,691,1,1,1,1,2,2,1,1,2,1,2,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
121,678,670,662,654,692,683,675,669,702,698,690,678,720,707,696,692,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
122,675,671,662,656,693,682,674,668,702,696,689,680,715,708,701,689,1,1,1,1,2,2,1,1,2,2,2,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
123,677,676,662,656,692,683,673,668,702,697,692,682,712,707,701,692,2,1,1,1,2,2,1,1,2,2,2,2,3,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
124,676,670,662,656,690,684,675,665,707,698,688,679,707,710,699,696,1,1,1,1,2,2,1,1,2,2,2,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
125,678,674,663,654,691,682,675,664,704,697,689,682,713,711,702,694,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
126,677,670,664,654,692,683,676,666,704,699,687,679,715,708,699,691,1,1,1,1,2,2,1,1,2,1,2,1,3,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
127,677,671,664,656,693,685,673,668,701,697,688,681,712,711,700,694,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
128,678,669,663,655,690,684,675,668,708,698,688,679,719,706,701,692,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
129,679,671,663,655,692,683,677,669,705,698,688,678,717,709,701,695,2,1,2,1,2,2,1,1,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
130,678,670,663,653,694,685,675,667,704,694,692,680,708,707,696,694,1,1,1,1,2,2,1,1,2,2,1,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
131,678,672,662,653,694,684,676,666,704,699,690,678,712,712,699,691,2,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
132,677,669,662,654,692,681,674,666,703,696,688,682,714,707,697,692,1,1,1,1,2,2,1,1,2,1,2,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
133,676,671,662,657,689,685,675,670,704,697,688,679,715,710,701,688,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
134,680,669,662,655,691,686,674,667,702,696,688,682,718,710,699,694,1,1,1,1,2,2,1,1,2,1,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
135,677,670,662,655,693,684,673,669,706,694,689,683,723,714,698,689,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
