frame,dist_z0,dist_z1,dist_z2,dist_z3,dist_z4,dist_z5,dist_z6,dist_z7,dist_z8,dist_z9,dist_z10,dist_z11,dist_z12,dist_z13,dist_z14,dist_z15,sigma_z0,sigma_z1,sigma_z2,sigma_z3,sigma_z4,sigma_z5,sigma_z6,sigma_z7,sigma_z8,sigma_z9,sigma_z10,sigma_z11,sigma_z12,sigma_z13,sigma_z14,sigma_z15,status_z0,status_z1,status_z2,status_z3,status_z4,status_z5,status_z6,status_z7,status_z8,status_z9,status_z10,status_z11,status_z12,status_z13,status_z14,status_z15
0,678,671,662,655,700,684,677,668,707,700,690,680,716,707,697,694,1,1,1,1,2,2,1,1,2,1,2,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1,678,674,663,655,695,687,678,670,705,699,695,683,719,712,703,694,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2,681,671,664,655,697,682,678,669,703,697,690,683,717,708,702,694,1,1,1,1,2,1,1,1,2,1,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
3,677,672,664,656,695,686,675,672,706,697,688,683,719,711,701,694,1,1,1,1,2,2,1,1,2,2,2,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,677,672,663,659,696,683,677,668,703,698,690,684,718,708,699,698,1,1,1,1,2,1,1,1,2,1,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,680,673,666,654,695,685,677,670,705,698,690,682,720,711,702,695,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
6,678,672,665,655,691,689,677,667,705,700,689,683,722,708,700,694,1,1,1,1,2,2,1,1,2,1,2,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
7,681,670,664,658,694,687,680,667,709,698,692,682,718,710,700,693,1,1,1,1,2,2,1,1,2,2,2,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
8,677,671,663,657,693,687,677,669,703,695,690,680,718,716,700,696,1,1,1,1,2,2,1,1,2,1,2,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
9,679,672,664,659,692,685,679,669,705,701,689,680,714,711,704,692,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
10,680,671,663,654,694,684,676,667,702,700,689,681,716,706,702,694,1,1,1,1,2,2,1,1,2,2,2,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
11,679,670,664,657,694,687,677,670,707,698,693,681,719,709,699,695,2,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
12,679,673,662,657,695,687,677,671,703,699,692,684,718,710,701,694,1,1,1,1,2,2,1,1,2,1,2,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
13,679,671,665,659,696,686,677,670,710,702,692,680,721,712,700,691,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
14,678,670,667,657,691,683,676,669,709,700,691,680,719,711,701,696,1,1,1,1,2,2,1,1,2,1,2,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
15,678,671,664,656,695,682,677,668,702,699,687,683,720,714,701,695,2,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
16,680,671,663,656,692,683,676,668,705,701,688,683,717,709,703,691,1,1,1,1,2,1,1,1,2,1,2,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
17,679,670,663,657,694,688,675,671,706,699,688,682,720,707,702,694,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
18,679,672,664,658,693,684,673,670,704,698,690,681,713,708,704,690,1,1,1,1,2,2,1,1,2,1,2,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
19,677,671,663,657,693,683,678,669,706,698,689,682,720,712,699,694,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
20,675,673,661,654,695,687,675,668,705,699,690,680,717,712,697,697,1,1,1,1,2,2,1,1,2,1,2,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
21,679,669,666,657,697,684,677,669,702,699,691,683,717,710,702,698,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
22,679,672,664,655,692,684,674,670,706,695,688,681,720,708,703,693,1,1,1,1,2,1,1,1,2,1,2,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
23,679,672,665,655,694,686,678,669,707,700,690,682,716,712,697,697,1,1,1,1,2,2,1,1,2,2,2,1,3,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
24,681,673,665,655,690,684,677,670,705,698,691,682,718,712,700,692,1,1,1,1,2,2,1,1,2,1,2,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
25,680,672,662,654,692,685,675,673,705,699,689,683,717,709,702,696,2,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
26,677,672,663,656,693,685,677,668,704,696,692,681,718,710,702,695,1,1,1,1,2,2,1,1,2,2,2,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
27,683,673,665,659,697,687,675,669,704,697,691,684,718,712,701,698,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
28,679,675,662,656,692,684,680,668,702,698,690,680,721,709,697,696,1,1,1,1,2,1,1,1,2,1,2,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
29,681,673,665,657,692,684,677,668,704,697,688,680,714,708,697,697,1,1,1,1,2,2,1,1,2,2,2,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
30,679,674,662,656,694,682,674,668,702,699,691,681,720,709,701,694,1,1,1,1,2,2,1,1,2,1,2,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
31,681,673,664,658,694,686,679,673,706,694,689,684,715,713,705,694,1,1,1,1,2,2,1,1,2,2,2,2,3,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
32,676,673,664,654,693,685,676,671,704,698,689,680,714,709,701,694,1,1,1,1,2,2,1,1,2,1,2,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
33,681,674,666,659,692,685,677,671,707,698,691,681,721,714,698,692,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
34,679,670,664,657,695,684,677,669,705,698,690,682,725,710,700,695,1,1,1,1,2,2,1,1,2,1,2,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
35,678,674,663,657,696,686,675,668,705,700,692,684,717,709,698,694,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
36,680,673,662,655,691,682,676,667,704,699,690,683,715,711,700,696,1,1,1,1,2,1,1,1,2,1,2,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
